GroupID,GroupName,MasterCategoryID,MasterCategoryName,CategoryID,CategoryName,SubCategoryID,SubCategoryName,isSubCategory
8322,Nhà Sách Tiki,316,Sách tiếng Việt,882.0,Sách Nông - Lâm - Ngư Nghiệp,882.0,Sách Nông - Lâm - Ngư Nghiệp,0.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,876.0,Sách Công Nghệ Thông Tin,9721.0,Tin Học Văn Phòng,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,876.0,Sách Công Nghệ Thông Tin,9723.0,Lập Trình,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,876.0,Sách Công Nghệ Thông Tin,9722.0,Thiết Kế - Đồ Họa,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,885.0,Sách Y Học,68001.0,Sách Y Học Cổ Truyền,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,885.0,Sách Y Học,68002.0,Sách Y Học Hiện Đại,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,885.0,Sách Y Học,68003.0,Sách Y Học Khác,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,1468.0,Tạp Chí - Catalogue,1468.0,Tạp Chí - Catalogue,0.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,868.0,Sách Tâm lý - Giới tính,6994.0,Sách Hôn Nhân - Giới Tính,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,868.0,Sách Tâm lý - Giới tính,850.0,Sách Tâm Lý Tuổi Teen,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,862.0,Sách Thường Thức - Gia Đình,863.0,Chăm sóc sức khỏe,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,862.0,Sách Thường Thức - Gia Đình,6989.0,May - Thêu - Thời Trang,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,862.0,Sách Thường Thức - Gia Đình,4902.0,Sách Làm Đẹp,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,862.0,Sách Thường Thức - Gia Đình,865.0,Sách Nấu ăn,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68004.0,Chạy bộ,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68005.0,Đối Kháng,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68006.0,Thể dục - thể thao - khác,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68007.0,Thể thao chơi vợt,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68008.0,Thể thao trí tuệ,1.0
8322,Nhà Sách Tiki,316,Sách tiếng Việt,6905.0,Thể Dục - Thể Thao,68009.0,Yoga,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,1860.0,File Hồ Sơ - Bìa Hồ Sơ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,1864.0,Bút Viết Văn Phòng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,1861.0,Đồ Bấm - Kim Kẹp,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3897.0,Kẹp Bướm,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3898.0,Băng keo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,9601.0,Kéo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3899.0,Kệ Đựng Hồ Sơ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3900.0,Cắm Viết Các Loại,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3486.0,Bảng viết văn phòng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,1863.0,Máy tính văn phòng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,3901.0,Mực Các Loại,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,7992.0,Máy Hủy Giấy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,24870.0,Con dấu,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,18380.0,Dụng cụ văn phòng khác,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,68256.0,Dao rọc giấy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,68257.0,Dây đeo thẻ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,68258.0,Dụng cụ cắt băng keo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1862.0,Dụng Cụ Văn Phòng,68263.0,Keo Hồ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1868.0,Bút mực - Bút máy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1869.0,Bút bi - Ruột bút bi,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1870.0,Bút chì - Ruột bút chì,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1872.0,Bút cao cấp,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1873.0,Bút lông kim,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1875.0,Bút lông - Ruột bút lông bảng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1874.0,Bút dạ quang,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1876.0,Bút sơn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1879.0,Bút chuyên dụng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,9216.0,Bút gel - Bút nước,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,1871.0,Bút xóa - Xóa kéo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,11118.0,Bút vẽ kỹ thuật,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,11119.0,Bút vẽ trên vải,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,11120.0,Bút viết thư pháp,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1858.0,Bút - Viết các loại,15464.0,Bút viết học sinh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,2539.0,Cọ Vẽ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,4261.0,Bút chì màu,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,8934.0,Bút Lông Màu,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,15448.0,Sáp - Chì màu cho bé,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,68216.0,Sáp màu,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2538.0,Bút Chì Màu - Bút Lông Màu - Sáp Màu,68221.0,Màu nước,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,3986.0,Bao Tập - Bao Sách,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,2450.0,Sản Phẩm Giáo Dục Điện Tử,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,1880.0,Bóp Viết - Hộp Bút,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,2376.0,Bảng viết học sinh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,2456.0,Tập Học Sinh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,6401.0,Vỉ - Bộ Dụng Cụ Học Sinh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,9283.0,Gọt bút chì,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,9603.0,Compa,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,24734.0,Sáp nặn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,24868.0,Dụng cụ học sinh khác,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,68227.0,Gôm tẩy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2365.0,Dụng Cụ Học Sinh,68232.0,Thước kẻ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,4734.0,Flashcard Tiếng Anh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,4735.0,Flashcard Tiếng Nhật,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,6105.0,Flashcard Tiếng Trung,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,9176.0,Flashcards Cho Bé,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,15466.0,Flashcard Luyện Thi Tiếng Anh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,18382.0,Flashcard Tiếng Hàn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1910.0,Flashcards,67389.0,Flashcard trắng trơn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1899.0,Sổ Tay Các Loại,67402.0,Sổ tay bìa da,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1899.0,Sổ Tay Các Loại,67403.0,Sổ tay dán gáy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1899.0,Sổ Tay Các Loại,67404.0,Sổ tay gáy lò xo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1907.0,Tập vở các loại ,24872.0,Tập 4 ô ly,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1907.0,Tập vở các loại ,24874.0,Tập 5 ô ly,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,1907.0,Tập vở các loại ,24876.0,Tập kẻ ngang,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2333.0,Văn Hóa Phẩm,2369.0,Đĩa Nhạc,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2333.0,Văn Hóa Phẩm,2370.0,Đĩa Phim,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2333.0,Văn Hóa Phẩm,11926.0,Bao lì xì,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2333.0,Văn Hóa Phẩm,2375.0,Thể Loại Khác,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,6210.0,Thiết Bị Giáo Dục Trường Học,6210.0,Thiết Bị Giáo Dục Trường Học,0.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,5674.0,Balo Học Sinh - Cặp học sinh,5674.0,Balo Học Sinh - Cặp học sinh,0.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2452.0,Máy Tính Điện Tử,1923.0,Máy tính điện tử để bàn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2452.0,Máy Tính Điện Tử,1925.0,Máy tính bỏ túi,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2452.0,Máy Tính Điện Tử,1922.0,Máy Tính Khoa Học,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2452.0,Máy Tính Điện Tử,4645.0,Phụ Kiện Trang Trí Máy Tính,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,3892.0,Lịch,4313.0,Lịch Bloc,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,3892.0,Lịch,4315.0,Sổ Agenda,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,3892.0,Lịch,4314.0,Lịch Bàn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,3892.0,Lịch,3893.0,Lịch Tờ - Lịch Lò Xo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,16458.0,Bút Kỹ Thuật,16458.0,Bút Kỹ Thuật,0.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2368.0,Sản phẩm về giấy,18390.0,Giấy các loại,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2368.0,Sản phẩm về giấy,18388.0,Hộp và thùng lưu trữ,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,2368.0,Sản phẩm về giấy,67405.0,Giấy in,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18398.0,Thiết bị văn phòng,18400.0,Bàn cắt giấy,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18398.0,Thiết bị văn phòng,18402.0,Máy đóng gáy lò xo,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18398.0,Thiết bị văn phòng,18404.0,Máy ép plastic,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18398.0,Thiết bị văn phòng,18406.0,Thiết bị văn phòng khác,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67393.0,Bảng con học sinh,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67394.0,Bảng Flipchart,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67395.0,Bảng Ghim - Bảng treo tường,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67396.0,Bảng từ trắng viết bút lông,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67397.0,Bảng xanh viết phấn,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67398.0,Lau bảng,1.0
8322,Nhà Sách Tiki,7741,Văn phòng phẩm,18378.0,Phấn - Bảng viết - Lau bảng,67399.0,Phấn viết bảng,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,4624.0,Thú Nhồi Bông,4624.0,Thú Nhồi Bông,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6225.0,Bookmark,67407.0,Bookmark giấy,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6225.0,Bookmark,67408.0,Bookmark kim loại,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6225.0,Bookmark,67409.0,Bookmark nhựa,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6541.0,Bưu ảnh - Postcard,6541.0,Bưu ảnh - Postcard,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18330.0,Quà tặng trang sức,18330.0,Quà tặng trang sức,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,8264.0,Album,68194.0,Album ảnh dán,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,8264.0,Album,68195.0,Album sưu tầm,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,8264.0,Album,68201.0,Photo Album,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18332.0,Mô hình trang trí,18332.0,Mô hình trang trí,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18334.0,Sticker - Decal trang trí,18334.0,Sticker - Decal trang trí,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6246.0,Ly - Cốc,6246.0,Ly - Cốc,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6226.0,Kẹp Ảnh Gỗ,6226.0,Kẹp Ảnh Gỗ,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18346.0,Hộp quà,18346.0,Hộp quà,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6215.0,Tượng,6215.0,Tượng,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,8265.0,Móc Khóa,8265.0,Móc Khóa,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6212.0,Đồng Hồ Cát,6212.0,Đồng Hồ Cát,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6213.0,Quả Cầu Tuyết,6213.0,Quả Cầu Tuyết,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6214.0,Hộp Nhạc,67414.0,Style cổ điển,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,6214.0,Hộp Nhạc,67415.0,Style hiện đại,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67416.0,Đồ decor nhà cửa,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67417.0,Giấy rơm lót hộp quà,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67418.0,Hạt xốp lót hộp quà,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67419.0,Mô hình trang trí,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67420.0,Phụ kiện - vật liệu trang trí - khác,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67421.0,Trang trí giáng sinh,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67422.0,Trang trí sinh nhật,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18342.0,Phụ kiện - Vật liệu trang trí,67423.0,Trang trí Tết,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,18344.0,Quà tặng trang trí khác,18344.0,Quà tặng trang trí khác,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,25706.0,Gương mini,25706.0,Gương mini,0.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,68202.0,Khung hình,68203.0,Khung để bàn,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,68202.0,Khung hình,68204.0,Khung treo tường,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,68205.0,Thiệp,68206.0,Thiệp chúc mừng,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,68205.0,Thiệp,68207.0,Thiệp mời,1.0
8322,Nhà Sách Tiki,18328,Quà lưu niệm,68208.0,Túi Quà,68208.0,Túi Quà,0.0
1789,Điện Thoại - Máy Tính Bảng,1795,Điện thoại Smartphone,9271.0,OPPO,9271.0,OPPO,0.0
1789,Điện Thoại - Máy Tính Bảng,1794,Máy tính bảng,,,,,0.0
1789,Điện Thoại - Máy Tính Bảng,28856,Máy đọc sách,,,,,0.0
1789,Điện Thoại - Máy Tính Bảng,1796,Điện thoại phổ thông,,,,,0.0
1789,Điện Thoại - Máy Tính Bảng,8061,Điện thoại bàn,,,,,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8095,Laptop,29010.0,Laptop Truyền Thống,29010.0,Laptop Truyền Thống,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8095,Laptop,2458.0,Macbook,2458.0,Macbook,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8095,Laptop,5584.0,Laptop Gaming,5584.0,Laptop Gaming,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8095,Laptop,29008.0,Laptop 2 trong 1,29008.0,Laptop 2 trong 1,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8095,Laptop,29012.0,Chromebooks,29012.0,Chromebooks,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2665.0,Màn Hình Máy Tính,28932.0,Màn Hình Phổ Thông,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2665.0,Màn Hình Máy Tính,12672.0,Màn Hình Gaming,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2665.0,Màn Hình Máy Tính,28934.0,Màn Hình Di Động,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2665.0,Màn Hình Máy Tính,28930.0,Màn Hình Đồ Họa,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,6556.0,Máy In Laser,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,6561.0,Máy In Phun,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,8089.0,Máy In Ảnh,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,28936.0,"Máy In Nhãn, Hóa Đơn",1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,28938.0,Máy In Kim,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,8087.0,Máy Photocopy,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2308.0,Máy In - Photocopy,28940.0,Linh Kiện và Phụ Kiện Máy In,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,6255.0,Phần Mềm Máy Tính,6255.0,Phần Mềm Máy Tính,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,4532.0,Mực In và Toner,28942.0,Mực In Màu,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,4532.0,Mực In và Toner,28944.0,Drums và Toner Cho Máy In Laser,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,4542.0,Máy Scan Tài Liệu,4542.0,Máy Scan Tài Liệu,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,8086.0,Giấy In,28946.0,Nhãn In,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,8086.0,Giấy In,28948.0,Giấy In Hóa Đơn - Giấy In Tem,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,8086.0,Giấy In,28950.0,Giấy In Ảnh,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2664.0,Máy Chiếu và Phụ Kiện Máy Chiếu,28952.0,Máy chiếu,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2664.0,Máy Chiếu và Phụ Kiện Máy Chiếu,28960.0,Phụ kiện máy chiếu,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,2664.0,Máy Chiếu và Phụ Kiện Máy Chiếu,29002.0,Màn hình ghép - Màn hình LED,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,30020.0,Máy Scan Mã Vạch,30020.0,Máy Scan Mã Vạch,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,10089.0,Máy Hủy Tài Liệu,10089.0,Máy Hủy Tài Liệu,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,12886.0,Máy Chấm Công,12886.0,Máy Chấm Công,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,8088.0,Máy Fax,8088.0,Máy Fax,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,29006.0,Máy Đếm Tiền,29006.0,Máy Đếm Tiền,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,12884,Thiết Bị Văn Phòng - Thiết Bị Ngoại Vi,12890.0,Thiết Bị Truyền Thông Hội Nghị,12890.0,Thiết Bị Truyền Thông Hội Nghị,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,28844.0,Ổ Cứng Gắn Trong,4051.0,Ổ Cứng HDD,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,28844.0,Ổ Cứng Gắn Trong,2146.0,Ổ Cứng SSD,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,1827.0,Ổ Cứng Di Động,28840.0,Ổ Cứng SSD Di Động,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,1827.0,Ổ Cứng Di Động,28842.0,Ổ Cứng HDD Di Động,1.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,5350.0,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,5350.0,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,5349.0,Thiết Bị Lưu Trữ Qua Mạng NAS,5349.0,Thiết Bị Lưu Trữ Qua Mạng NAS,0.0
1846,Laptop - Máy Vi Tính - Linh kiện,8060,Thiết Bị Lưu Trữ,1828.0,USB,1828.0,USB,0.0
