PricingID,ProductID,CurrentPrice,OriginalPrice,LastUpdated
276,274548121,14490000,18690000,2024-05-15 22:34:25.132964
277,139716070,8520000,8520000,2024-05-15 22:34:25.132964
278,273643972,20290000,20290000,2024-05-15 22:34:25.132964
279,198592717,30462000,30462000,2024-05-15 22:34:25.132964
280,210941881,20390000,20390000,2024-05-15 22:34:25.132964
281,272177505,18740000,23990000,2024-05-15 22:34:25.132964
282,214619081,13880000,15090000,2024-05-15 22:34:25.132964
283,220792455,17200000,18490000,2024-05-15 22:34:25.132964
284,271381785,20950000,22190000,2024-05-15 22:34:25.132964
285,244303372,11450000,15790000,2024-05-15 22:34:25.132964
286,271411857,21000000,22290000,2024-05-15 22:34:25.132964
287,274400193,19390000,19390000,2024-05-15 22:34:25.132964
288,186136339,26436000,26436000,2024-05-15 22:34:25.132964
289,161165433,41772000,41772000,2024-05-15 22:34:25.132964
290,186137683,36444000,36444000,2024-05-15 22:34:25.132964
291,186434258,28990000,28990000,2024-05-15 22:34:25.132964
292,155530352,68044320,68044320,2024-05-15 22:34:25.132964
293,190460046,55648800,55648800,2024-05-15 22:34:25.132964
294,216353665,32990000,32990000,2024-05-15 22:34:25.132964
295,251547240,31648800,31648800,2024-05-15 22:34:25.132964
296,274421223,19490000,23990000,2024-05-15 22:34:25.132964
297,273432118,29990000,36590000,2024-05-15 22:34:25.132964
298,208103182,32990000,32990000,2024-05-15 22:34:25.132964
299,208174441,18990000,18990000,2024-05-15 22:34:25.132964
300,206133399,25490000,25490000,2024-05-15 22:34:25.132964
301,225917243,20390000,20390000,2024-05-15 22:34:25.132964
302,272413759,26890000,26890000,2024-05-15 22:34:25.132964
303,225917281,25490000,25490000,2024-05-15 22:34:25.132964
304,225917282,26490000,26490000,2024-05-15 22:34:25.132964
305,272407267,27990000,27990000,2024-05-15 22:34:25.132964
306,271414723,25300000,26990000,2024-05-15 22:34:25.132964
307,225917251,21390000,21390000,2024-05-15 22:34:25.132964
308,271416179,31590000,31590000,2024-05-15 22:34:25.132964
309,206133001,26490000,26490000,2024-05-15 22:34:25.132964
310,272398952,29290000,29290000,2024-05-15 22:34:25.132964
311,251547314,18626000,18626000,2024-05-15 22:34:25.132964
312,213804144,17950000,17950000,2024-05-15 22:34:25.132964
313,208302969,25403000,25790000,2024-05-15 22:34:25.132964
314,192810278,3990000,3990000,2024-05-15 22:34:25.132964
315,191691830,5290000,5290000,2024-05-15 22:34:25.132964
316,169265429,3590000,3590000,2024-05-15 22:34:25.132964
317,127493269,4750000,4750000,2024-05-15 22:34:25.132964
318,192643306,4750000,4750000,2024-05-15 22:34:25.132964
319,184618853,6890000,6890000,2024-05-15 22:34:25.132964
