ProductID,BrandID,SellerID,SubCategoryID,Name,URL,ImageURL,CreatedDate,QuantitySold
173151886,17826,0,29010,Laptop ASUS Vivobook X413JA Core i3-1005G1 / RAM 4GB / SSD 128GB / 14″ Full HD / Win 10 - Hàng Nhập Khẩu Mỹ,https://tiki.vn/product-p173151886.html,https://salt.tikicdn.com/cache/280x280/ts/product/ec/6c/27/d0c66bd929e90aa398f229bbcfdbe246.jpg,819,
189572223,17826,1828,29010,"Laptop Asus Vivobook F415E i3-1115G4/8GB/128SSD/UHD Graphics/14""FHD/Win10/Xám Mới 100%- Hàng Nhập Khẩu",https://tiki.vn/product-p189572223.html?spid=189572225,https://salt.tikicdn.com/cache/280x280/ts/product/bf/0e/a9/62280749cd095d6dd351c8e01d2b7365.jpg,722,
189572199,17826,1828,29010,"Laptop Asus VivoBook X515JA Core i3-1005G1/8GB/256GB/15.6""HD/Win 10/Màu Xám Mới 100%-Hàng Nhập Khẩu",https://tiki.vn/product-p189572199.html?spid=189572202,https://salt.tikicdn.com/cache/280x280/ts/product/29/d3/ff/c375a5143579ff61d25375e3e55f5a2a.jpg,722,
263753733,17826,52525,29010,Laptop Asus Zenbook 14 OLED UM3402YA - KM074W (Ryzen 5-5625U | 8GB | 512GB | Radeon Graphics | 14 inch 2.8K | Windows 11 | Jade Black) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p263753733.html?spid=263753742,https://salt.tikicdn.com/cache/280x280/ts/product/fa/e8/d8/0ed49d13042763accd5e79b5f2e78e8a.png,364,
273513557,17826,52525,29010,Laptop Asus Vivobook 16 X1605VA-MB105W (Intel Core i5-1335U | 8GB | 512GB | Intel UHD Graphics | 16-inch WUXGA | Win 11| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng,https://tiki.vn/product-p273513557.html?spid=273513558,https://salt.tikicdn.com/cache/280x280/ts/product/e3/cf/5a/e8b8b558e1d5679bdf3ab70f6e7ef194.png,206,
272354928,17826,52525,29010,Laptop Asus ExpertBook B1 B1402CBA-EK0454W (I3-1215U/ 8GB DDR4/ 256GB PCIE/ INTEL UHD/ 14INCH FHD/ WIN11 HOME/ BLACK/ 1Y ON-SITE ) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p272354928.html?spid=272354931,https://salt.tikicdn.com/cache/280x280/ts/product/a3/98/fb/bf3322dd62b41422e14772e713171556.png,272,2.0
247443969,17826,33284,29010,"Laptop Asus ExpertBook B1500CEAE-BQ3180 i5-1135G7 (up to 4.2Ghz, 8MB)/ RAM 8GB/ 512GB SSD/15.6 inch FHD/ Free Dos/ 2Yrs  (90NX0441-M018H0) - Hàng chính hãng",https://tiki.vn/product-p247443969.html?spid=247443972,https://salt.tikicdn.com/cache/280x280/ts/product/cb/5c/f5/54b30276ebe20c8d6b36e70025896e3a.jpg,470,
252566338,17826,11119,29010,"Laptop Asus Vivobook 15 (X1504VA-NJ069W) / Bạc/ Intel Core i3-1315U Processor (upto 4.5Ghz, 10MB)/ RAM 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD/ Win 11H/ 2Yrs - Hàng Chính Hãng",https://tiki.vn/product-p252566338.html?spid=252566339,https://salt.tikicdn.com/cache/280x280/ts/product/e3/d2/5b/91bbb30a1a3e470617f7fad6480bcea7.jpg,433,
273524532,17826,0,29010,Laptop Asus Vivobook 14 X1404VA-NK125W (Core i5 1335U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhựa) - Hàng Chính Hãng - Bảo Hành 24 Tháng.,https://tiki.vn/product-p273524532.html,https://salt.tikicdn.com/cache/280x280/ts/product/ae/61/bc/c5c67ad7bde787bd72d65532066423a0.png,204,
252566514,17826,11119,29010,"Máy Tính Xách Tay Laptop Asus Vivobook 15 Bạc/ Intel Core i3-1315U Processor (upto 4.5Ghz, 10MB)/ RAM 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD/ Win 11H/ 2Yrs - Hàng Chính Hãng",https://tiki.vn/product-p252566514.html?spid=252566515,https://salt.tikicdn.com/cache/280x280/ts/product/8c/8c/a8/09b97e025f344d0e0d05245926f65ba6.png,433,
270958179,17826,52525,29010,Laptop Asus Vivobook 15 OLED A1505VA L1114W (Core i5-13500H | 16GB | 512GB | Iris Xe Graphics | 15.6inch FHD | Windows 11 SL | Đen) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p270958179.html?spid=270958180,https://salt.tikicdn.com/cache/280x280/ts/product/3d/f1/a4/09a12c5bde34e56c7e3b79e11669dc66.png,326,
247443890,17826,33284,29010,Laptop ASUS ExpertBook B3 B3402FEA-EC0316T /Đen/ i5-1135G7 / RAM 8GB /512GB SSD/14.0 inch FHD/ Touch screen/ FP/ NumberPad/ Túi+ bút+ WIRELESS MOUSE/Win 10 home/ 3cell/ 2Yrs - Hàng chính hãng,https://tiki.vn/product-p247443890.html?spid=247443891,https://salt.tikicdn.com/cache/280x280/ts/product/a5/33/01/5e42a05107149a67b46ba23e7ca79cb0.jpg,470,
273513559,17826,52525,29010,Laptop Asus Vivobook 14 OLED A1405VA-KM095W (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K OLED | Win 11 | Bạc) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p273513559.html?spid=273513560,https://salt.tikicdn.com/cache/280x280/ts/product/23/bc/60/31ef21ac31810ef3ed1061efc876c087.png,206,
