Child_ID,Child_Name,Parent_ID,Parent_Name,Group_ID,Group_Name
28690,Phụ Kiện Phím Chuột Văn Phòng,28670,Phụ kiện máy tính và Laptop,1815,Thiết Bị Số - Phụ Kiện Số
28692,Phụ Kiện Phím Chuột Chơi Game,28670,Phụ kiện máy tính và Laptop,1815,Thiết Bị Số - Phụ Kiện Số
28702,Tai Nghe Máy Tính,28670,Phụ kiện máy tính và Laptop,1815,Thiết Bị Số - Phụ Kiện Số
28706,Công Cụ Đồ Họa - Thiết Bị Cảm Ứng,28670,Phụ kiện máy tính và Laptop,1815,Thiết Bị Số - Phụ Kiện Số
12296,Các Loại Cáp Chuyển Đổi,28670,Phụ kiện máy tính và Laptop,1815,Thiết Bị Số - Phụ Kiện Số
1892,Nồi điện các loại,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1885,Bếp các loại,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
4875,"Máy hút khói, khử mùi",1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2022,Lò vi sóng,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2023,Lò nướng điện,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2044,Vỉ nướng điện,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2024,"Máy xay, máy ép",1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1931,Bình đun siêu tốc,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1932,Bình thủy điện,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1939,Máy pha cà phê,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
8082,Máy làm kem,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2025,Máy làm sữa đậu nành,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2026,Máy làm sữa chua,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
5363,Máy làm mì sợi,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2315,Máy làm bánh,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1942,Siêu sắc thuốc,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
7239,Máy làm tỏi đen,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
23818,Máy sấy chén,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
23820,Máy sấy thực phẩm,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
23822,Máy hút chân không,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
23824,Máy hàn miệng túi,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
23826,Máy cắt thịt đông lạnh,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
8728,Đồ dùng nhà bếp khác,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
2108,Máy đánh trứng,1884,Đồ dùng nhà bếp,1882,Điện Gia Dụng
1993,"Bàn ủi, bàn là",1946,Thiết bị gia đình,1882,Điện Gia Dụng
1997,"Máy may, thêu, vắt sổ",1946,Thiết bị gia đình,1882,Điện Gia Dụng
2001,Quạt điện,1946,Thiết bị gia đình,1882,Điện Gia Dụng
2009,Máy hút bụi,1946,Thiết bị gia đình,1882,Điện Gia Dụng
4876,Cây Nước Nóng Lạnh,1946,Thiết bị gia đình,1882,Điện Gia Dụng
2010,Máy lọc không khí,1946,Thiết bị gia đình,1882,Điện Gia Dụng
5614,Máy tạo ẩm,1946,Thiết bị gia đình,1882,Điện Gia Dụng
5585,Máy hút ẩm,1946,Thiết bị gia đình,1882,Điện Gia Dụng
5010,Máy lọc nước,1946,Thiết bị gia đình,1882,Điện Gia Dụng
5976,Thiết bị sấy quần áo,1946,Thiết bị gia đình,1882,Điện Gia Dụng
5977,Máy sấy tay,1946,Thiết bị gia đình,1882,Điện Gia Dụng
6510,Thiết bị sưởi ấm,1946,Thiết bị gia đình,1882,Điện Gia Dụng
55946,Thiết bị chăm sóc cá nhân,1946,Thiết bị gia đình,1882,Điện Gia Dụng
1601,Mặt nạ,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
5872,Xịt khoáng ,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
3424,Chăm sóc vùng da mắt,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
2347,"Nước hoa hồng, toner",1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
3422,Kem chống nắng,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
3426,Sản phẩm trị mụn,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
17170,Kem và sữa dưỡng da,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
17174,Sản phẩm chăm sóc da mặt khác,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
53350,Serum,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
8227,Bộ chăm sóc da mặt,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
1583,Sữa rửa mặt,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
8206,Tẩy tế bào chết,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
11605,Tẩy trang,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
5893,Chống lão hóa da,1582,Chăm sóc da mặt,1520,Làm Đẹp - Sức Khỏe
1589,Dụng cụ trang điểm,1584,Trang điểm ,1520,Làm Đẹp - Sức Khỏe
1585,Trang điểm mặt,1584,Trang điểm ,1520,Làm Đẹp - Sức Khỏe
1586,Trang điểm mắt,1584,Trang điểm ,1520,Làm Đẹp - Sức Khỏe
1587,Son & Trang điểm môi,1584,Trang điểm ,1520,Làm Đẹp - Sức Khỏe
8228,Bộ trang điểm,1584,Trang điểm ,1520,Làm Đẹp - Sức Khỏe
1625,Chăm sóc răng miệng,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
1752,Dung dịch vệ sinh,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
17186,Sản phẩm chăm sóc cá nhân khác,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
1728,Bọt cạo râu,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
8300,Băng vệ sinh,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
4408,Khăn giấy ướt,1594,Chăm sóc cá nhân,1520,Làm Đẹp - Sức Khỏe
11757,Bộ chăm sóc toàn thân,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8218,Chăm sóc ngực,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
1610,Dưỡng Thể,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
11755,Kem tan mỡ,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
11733,Massage toàn thân,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
1617,Sản phẩm khử mùi,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
3449,Sản phẩm tẩy lông,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8212,"Sữa tắm, xà bông, muối tắm",1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
1615,Sản phẩm chống nắng,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
1619,"Tẩy tế bào chết, massage",1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
11753,Trị rạn nứt da,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8308,Sản phẩm sạch khuẩn,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8309,Sản phẩm chăm sóc cơ thể khác,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
5900,"Sản phẩm dưỡng tay, chân",1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8226,Bộ chăm sóc cơ thể,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8229,Bộ chăm sóc tóc và da đầu,1592,Chăm sóc cơ thể,1520,Làm Đẹp - Sức Khỏe
8602,Tinh dầu,5873,Sản phẩm thiên nhiên & Khác,1520,Làm Đẹp - Sức Khỏe
8224,Nến thơm,5873,Sản phẩm thiên nhiên & Khác,1520,Làm Đẹp - Sức Khỏe
11868,Sản phẩm thiên nhiên làm đẹp,5873,Sản phẩm thiên nhiên & Khác,1520,Làm Đẹp - Sức Khỏe
8225,Đèn xông,5873,Sản phẩm thiên nhiên & Khác,1520,Làm Đẹp - Sức Khỏe
8222,"Dầu gội, dầu xả",1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
1620,Tạo kiểu tóc,1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
1623,Thuốc nhuộm tóc,1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
11815,"Thuốc duỗi, uốn",1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
7065,"Dưỡng tóc, ủ tóc",1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
7061,Bộ chăm sóc tóc,1591,Chăm sóc tóc và da đầu,1520,Làm Đẹp - Sức Khỏe
1636,Nước hoa nữ,1595,Nước hoa,1520,Làm Đẹp - Sức Khỏe
1637,Nước hoa nam,1595,Nước hoa,1520,Làm Đẹp - Sức Khỏe
8167,Dụng cụ làm đẹp khác,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
8166,Dụng cụ tạo kiểu tóc,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
8165,Dụng cụ tẩy lông,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
8164,Massage thư giãn và làm đẹp,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
11937,Máy xông da mặt,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
11939,Sản phẩm định hình,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
1634,Dao - Máy cạo râu & Hớt tóc,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
5905,Máy & Dụng cụ rửa mặt ,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
11689,Máy hút mụn,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
1590,Chăm sóc móng,2306,Dụng cụ làm đẹp,1520,Làm Đẹp - Sức Khỏe
8170,Cân sức khỏe,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
11903,Dụng cụ theo dõi sức khỏe,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
2340,Máy massage toàn thân,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
8171,Nhiệt kế,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
11925,Máy xông mũi họng,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
2342,Thiết Bị Y Tế,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
8172,Thiết bị khác,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
11923,Túi chườm,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
11929,Dụng cụ sơ cứu,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
11931,Vớ ngăn giãn tĩnh mạch,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
1633,Băng keo cá nhân,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
8305,Khẩu trang y tế,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
2162,Chăm sóc mắt,2307,Máy Massage & Thiết bị chăm sóc sức khỏe,1520,Làm Đẹp - Sức Khỏe
2826,Thực phẩm chức năng làm đẹp,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
2827,Thực phẩm chức năng thiên nhiên,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
55950,Vitamin và Khoáng chất,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
56014,Cơ xương khớp,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11861,Hỗ trợ trí não,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11869,Hỗ trợ tiêu hóa,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11867,Hỗ trợ mắt,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11871,Hỗ trợ tim mạch,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11873,Tăng cường hệ miễn dịch,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11863,Hỗ trợ tiểu đường,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
11875,Thải độc cơ thể,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
56030,Sinh lý - Nội tiết tố,2322,Thực phẩm chức năng,1520,Làm Đẹp - Sức Khỏe
1630,Bao cao su,8142,Hỗ trợ tình dục,1520,Làm Đẹp - Sức Khỏe
1631,Gel bôi trơn,8142,Hỗ trợ tình dục,1520,Làm Đẹp - Sức Khỏe
11878,Xe tay ga,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
11882,Xe số,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
11884,Xe côn tay,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
11888,Xe mô tô,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
13100,Xe 50cc,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
37596,Phiếu mua xe mô tô,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
37598,Phiếu mua xe máy,8597,Xe máy,8594,Ô Tô - Xe Máy - Xe Đạp
6072,Xe máy điện,6070,Xe điện,8594,Ô Tô - Xe Máy - Xe Đạp
6071,Xe đạp điện,6070,Xe điện,8594,Ô Tô - Xe Máy - Xe Đạp
11890,Xe thăng bằng,6070,Xe điện,8594,Ô Tô - Xe Máy - Xe Đạp
6073,Phụ kiện xe điện,6070,Xe điện,8594,Ô Tô - Xe Máy - Xe Đạp
11892,Xe đạp thể thao,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11894,Xe đạp thông dụng,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11896,Xe đạp thời trang,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11898,Xe đạp đua,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11900,Xe đạp gấp,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11914,Xe đạp Fixed Gear,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
11902,Xe đạp trẻ em,8431,Xe đạp,8594,Ô Tô - Xe Máy - Xe Đạp
37606,SUV,8595,Ô tô,8594,Ô Tô - Xe Máy - Xe Đạp
37608,MPV,8595,Ô tô,8594,Ô Tô - Xe Máy - Xe Đạp
37612,Bán tải,8595,Ô tô,8594,Ô Tô - Xe Máy - Xe Đạp
11906,Mũ bảo hiểm,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
6061,Phụ kiện xe máy,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
45476,Phụ tùng xe máy,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
45498,Chăm sóc xe máy,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
45522,Đồ bảo hộ đi xe,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
11904,Phụ kiện - Đồ nghề xe đạp,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
6045,Phụ kiện ô tô,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
45606,Máy rửa xe,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
6052,Phụ tùng ô tô,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
24362,Chăm sóc ô tô,24832,Phụ kiện - Chăm sóc xe,8594,Ô Tô - Xe Máy - Xe Đạp
17224,Lắp đặt mâm lốp,17208,"Dịch vụ, lắp đặt",8594,Ô Tô - Xe Máy - Xe Đạp
17226,"Lắp đặt phụ tùng, phụ kiện",17208,"Dịch vụ, lắp đặt",8594,Ô Tô - Xe Máy - Xe Đạp
23116,Dịch vụ sơn xe,17208,"Dịch vụ, lắp đặt",8594,Ô Tô - Xe Máy - Xe Đạp
23118,"Dịch vụ bảo trì, sửa chữa",17208,"Dịch vụ, lắp đặt",8594,Ô Tô - Xe Máy - Xe Đạp
933,Áo thun nữ,1698,Áo nữ,931,Thời trang nữ
934,Áo sơ mi nữ,1698,Áo nữ,931,Thời trang nữ
935,Áo kiểu,1698,Áo nữ,931,Thời trang nữ
10389,Áo crop-top,1698,Áo nữ,931,Thời trang nữ
10388,Áo hai dây - Áo ba lỗ nữ,1698,Áo nữ,931,Thời trang nữ
27582,Đầm Dáng Xòe,941,Đầm nữ,931,Thời trang nữ
27580,Đầm dáng ôm,941,Đầm nữ,931,Thời trang nữ
27584,Đầm suông,941,Đầm nữ,931,Thời trang nữ
5344,Đầm công sở,941,Đầm nữ,931,Thời trang nữ
5346,Đầm dự tiệc,941,Đầm nữ,931,Thời trang nữ
5345,Đầm maxi,941,Đầm nữ,931,Thời trang nữ
5407,Chân váy dài,5404,Chân váy,931,Thời trang nữ
5406,Chân váy ngắn,5404,Chân váy,931,Thời trang nữ
5408,Chân váy xếp li,5404,Chân váy,931,Thời trang nữ
49288,Chân váy bút chì,5404,Chân váy,931,Thời trang nữ
49290,Chân váy chữ A,5404,Chân váy,931,Thời trang nữ
5405,Chân váy công sở,5404,Chân váy,931,Thời trang nữ
1701,Quần jean nữ,27600,Quần nữ,931,Thời trang nữ
939,Quần shorts nữ,27600,Quần nữ,931,Thời trang nữ
938,Quần tây nữ,27600,Quần nữ,931,Thời trang nữ
49346,Quần ống rộng nữ,27600,Quần nữ,931,Thời trang nữ
49348,Quần baggy nữ,27600,Quần nữ,931,Thời trang nữ
1716,Quần legging - tregging nữ,27600,Quần nữ,931,Thời trang nữ
49350,Quần yếm,27600,Quần nữ,931,Thời trang nữ
27594,Áo cardigan nữ,936,Áo khoác nữ,931,Thời trang nữ
27588,"Áo vest, blazer nữ",936,Áo khoác nữ,931,Thời trang nữ
27598,Áo thun - Áo khoác nỉ nữ,936,Áo khoác nữ,931,Thời trang nữ
49352,Áo khoác jeans nữ,936,Áo khoác nữ,931,Thời trang nữ
27596,Áo khoác dạ nữ,936,Áo khoác nữ,931,Thời trang nữ
49354,Áo khoác chống nắng nữ,936,Áo khoác nữ,931,Thời trang nữ
49356,Áo khoác phao nữ,936,Áo khoác nữ,931,Thời trang nữ
49358,Áo khoác da nữ,936,Áo khoác nữ,931,Thời trang nữ
49360,Áo khoác bomber jackets,936,Áo khoác nữ,931,Thời trang nữ
49362,Áo liền quần,1702,Áo liền quần - Bộ trang phục,931,Thời trang nữ
49364,Bộ trang phục,1702,Áo liền quần - Bộ trang phục,931,Thời trang nữ
10385,Áo dài,1702,Áo liền quần - Bộ trang phục,931,Thời trang nữ
49366,Đồ gia đình,4553,Đồ đôi - Đồ gia đình,931,Thời trang nữ
49368,Áo đôi,4553,Đồ đôi - Đồ gia đình,931,Thời trang nữ
49370,Quần đôi,4553,Đồ đôi - Đồ gia đình,931,Thời trang nữ
49374,Đầm bầu,49372,Thời trang bầu và sau sinh,931,Thời trang nữ
49376,Áo bầu,49372,Thời trang bầu và sau sinh,931,Thời trang nữ
49378,Quần bầu,49372,Thời trang bầu và sau sinh,931,Thời trang nữ
49380,Bộ đồ bầu,49372,Thời trang bầu và sau sinh,931,Thời trang nữ
49382,Đồ lót bầu,49372,Thời trang bầu và sau sinh,931,Thời trang nữ
1509,Áo ngực,4554,Đồ lót nữ,931,Thời trang nữ
1510,Quần lót nữ,4554,Đồ lót nữ,931,Thời trang nữ
8347,Nịt bụng,4554,Đồ lót nữ,931,Thời trang nữ
8344,Bộ đồ lót nữ,4554,Đồ lót nữ,931,Thời trang nữ
8346,Đồ ngủ nữ,1508,Đồ ngủ - Đồ mặc nhà nữ,931,Thời trang nữ
49432,Đồ mặc nhà,1508,Đồ ngủ - Đồ mặc nhà nữ,931,Thời trang nữ
49442,Bikini,6179,Trang phục bơi nữ,931,Thời trang nữ
27576,Đồ bơi một mảnh,6179,Trang phục bơi nữ,931,Thời trang nữ
27578,Đồ bơi hai mảnh,6179,Trang phục bơi nữ,931,Thời trang nữ
8275,Bánh,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
8276,Kẹo,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
8277,Chocolate,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
8278,Snack,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
10222,Bánh kẹo khác,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
53526,Khô các loại,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
53528,Các Loại Đồ Ăn Vặt Khác,4421,Đồ Ăn Vặt,4384,Bách Hóa Online
4393,Thực phẩm khô,15074,Thực phẩm Đóng hộp và Khô,4384,Bách Hóa Online
11304,Đặc sản Việt Nam,15074,Thực phẩm Đóng hộp và Khô,4384,Bách Hóa Online
4419,Đồ hộp,15074,Thực phẩm Đóng hộp và Khô,4384,Bách Hóa Online
53558,Thực phẩm khác,15074,Thực phẩm Đóng hộp và Khô,4384,Bách Hóa Online
4426,Đồ uống có gas,24024,Đồ Uống Không Cồn,4384,Bách Hóa Online
15076,Đồ uống không gas,24024,Đồ Uống Không Cồn,4384,Bách Hóa Online
8282,Gia vị dạng bột,4422,Gia Vị và Chế Biến,4384,Bách Hóa Online
8283,Gia vị dạng nước,4422,Gia Vị và Chế Biến,4384,Bách Hóa Online
5477,Dầu ăn,4422,Gia Vị và Chế Biến,4384,Bách Hóa Online
11256,Nấu ăn và làm bánh,4422,Gia Vị và Chế Biến,4384,Bách Hóa Online
53530,Thức ăn thú cưng,5451,Chăm sóc thú cưng,4384,Bách Hóa Online
53540,Phụ kiện thú cưng,5451,Chăm sóc thú cưng,4384,Bách Hóa Online
53574,Bánh Trung Thu,11347,Bộ quà tặng,4384,Bách Hóa Online
53576,Hộp Quà Tết,11347,Bộ quà tặng,4384,Bách Hóa Online
53578,Hộp Quà Tặng,11347,Bộ quà tặng,4384,Bách Hóa Online
53580,Hàng Mùa Vụ Khác,11347,Bộ quà tặng,4384,Bách Hóa Online
8274,Trà,22998,Đồ uống - Pha chế dạng bột,4384,Bách Hóa Online
4423,Cà phê,22998,Đồ uống - Pha chế dạng bột,4384,Bách Hóa Online
5478,"Ngũ cốc, bột",22998,Đồ uống - Pha chế dạng bột,4384,Bách Hóa Online
53560,Các Loại Đồ Uống Dạng Bột Khác,22998,Đồ uống - Pha chế dạng bột,4384,Bách Hóa Online
8273,Sữa nước,53562,Sữa và các Sản phẩm từ sữa,4384,Bách Hóa Online
4427,Sữa Chức Năng Dạng Bột,53562,Sữa và các Sản phẩm từ sữa,4384,Bách Hóa Online
5483,Bia và Nước hoa quả lên men,53582,Đồ uống có cồn,4384,Bách Hóa Online
11343,Rượu,53582,Đồ uống có cồn,4384,Bách Hóa Online
6548,"Hạt, củ, quả khô",53620,Đậu & Hạt Các Loại,4384,Bách Hóa Online
1977,Bóng bàn,8411,Các môn thể thao chơi vợt,1975,Thể Thao - Dã Ngoại
8438,Cầu lông,8411,Các môn thể thao chơi vợt,1975,Thể Thao - Dã Ngoại
8440,Tennis,8411,Các môn thể thao chơi vợt,1975,Thể Thao - Dã Ngoại
8443,Bóng chày,4227,Các môn thể thao đồng đội,1975,Thể Thao - Dã Ngoại
2980,Bóng rổ và dụng cụ bóng rổ,4227,Các môn thể thao đồng đội,1975,Thể Thao - Dã Ngoại
2981,Bóng Đá,4227,Các môn thể thao đồng đội,1975,Thể Thao - Dã Ngoại
8444,Bóng chuyền,4227,Các môn thể thao đồng đội,1975,Thể Thao - Dã Ngoại
2156,Cầu Đá - Cầu Mây,4227,Các môn thể thao đồng đội,1975,Thể Thao - Dã Ngoại
23948,Boxing,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23950,Kick Boxing,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23952,Muay Thái,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23954,MMA,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23956,Karatedo,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23958,Aikido,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23962,Đấu vật,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23966,Taekwondo,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23970,Judo,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23972,Vovinam,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
23974,Võ cổ truyền,23120,Các môn thể thao đối kháng ,1975,Thể Thao - Dã Ngoại
8445,Thể dục dụng cụ,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24036,Bowling,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24052,Bida,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24058,Phóng phi tiêu,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24060,Bộ môn ném đĩa,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24064,Golf,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24068,Trượt patin,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24074,Yoga,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
8437,Trượt ván,24002,Các môn thể thao khác,1975,Thể Thao - Dã Ngoại
24130,Máy chạy bộ,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24132,Xe đạp tập,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24134,Máy rung giảm cân,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24136,Giàn tạ đa năng,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24138,Xà đơn,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24140,Xà kép,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24142,"Dụng cụ - Thiết bị tập bụng, eo",24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
24152,Dây nhảy,24128,Dụng cụ - thiết bị tập thể thao,1975,Thể Thao - Dã Ngoại
