Type_ID,Type_Name,Child_ID,Child_Name,Parent_ID,Parent_Name,Group_ID,Group_Name
1923,Máy tính để bàn,2452,Máy Tính Điện Tử,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
1925,Máy tính bỏ túi,2452,Máy Tính Điện Tử,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
1922,Máy Tính Khoa Học,2452,Máy Tính Điện Tử,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
4645,Phụ Kiện Trang Trí Máy Tính,2452,Máy Tính Điện Tử,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
4313,Lịch Bloc,3892,Lịch,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
4315,Sổ Agenda,3892,Lịch,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
4314,Lịch Bàn,3892,Lịch,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
3893,Lịch Tờ - Lịch Lò Xo,3892,Lịch,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18390,Giấy các loại,2368,Sản phẩm về giấy,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18388,Hộp và thùng lưu trữ,2368,Sản phẩm về giấy,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18400,Bàn cắt giấy,18398,Thiết bị văn phòng,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18402,Máy đóng gáy lò xo,18398,Thiết bị văn phòng,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18404,Máy ép plastic,18398,Thiết bị văn phòng,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
18406,Thiết bị văn phòng khác,18398,Thiết bị văn phòng,7741,Văn phòng phẩm,8322,Nhà Sách Tiki
2225,Hộp đựng thực phẩm,23128,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23134,"Túi, màng bọc thực phẩm",23128,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
6948,"Hũ, lọ đựng gia vị",23128,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23136,Dụng cụ chứa đựng thực phẩm khác,23128,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
9052,"Khay, Thau, rổ",23128,Dụng cụ chứa đựng thực phẩm,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2511,Dao các loại,8319,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23154,Giá dắt dao,8319,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
3216,Dụng cụ Cắt-Gọt-Bào,8319,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
4342,Dụng cụ mài dao,8319,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
27256,Kéo các loại,8319,"Dao, kéo và phụ kiện",1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23156,Khuôn làm bánh,5433,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23162,Khay nướng bánh,5433,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23168,Dụng cụ đo lường,5433,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
3515,Cân nhà bếp,5433,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
5454,Dụng  cụ làm bánh khác,5433,Dụng cụ làm bánh,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2849,"Bếp nướng, vỉ nướng",11808,Bếp và dụng cụ nướng,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23184,"Than, cồn & Dụng cụ mồi lửa",11808,Bếp và dụng cụ nướng,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2513,"Dụng cụ xay, giã",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23210,"Dụng cụ ép trái cây, vắt cam",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23216,"Màng nhôm, giấy bạc bọc thực phẩm",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23220,"Khay, khuôn làm đá",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23228,"Chậu, vòi rửa chén bát",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2514,Phụ kiện nhà bếp khác,1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2512,Thớt nhà bếp,1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23024,"Miếng rửa chén, chà nồi",1986,Phụ kiện nhà bếp,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
2136,Nồi các loại,53052,Nồi và chảo,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
1984,Chảo các loại,53052,Nồi và chảo,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
23126,Xửng hấp,53052,Nồi và chảo,1951,Dụng cụ nhà bếp,1883,Nhà Cửa - Đời Sống
1936,Bình giữ nhiệt,6963,"Bình nước, bình giữ nhiệt & Phụ kiện",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23282,Bình đựng nước,6963,"Bình nước, bình giữ nhiệt & Phụ kiện",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23286,Bình lọc,2014,"Bình lọc, lõi lọc, thiết bị lọc nước",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23288,Lõi lọc,2014,"Bình lọc, lõi lọc, thiết bị lọc nước",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23290,Thiết bị lọc,2014,"Bình lọc, lõi lọc, thiết bị lọc nước",1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23334,Gạt tàn,3180,Phụ kiện phòng ăn,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23336,Hộp khăn giấy,3180,Phụ kiện phòng ăn,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23338,Khay mứt,3180,Phụ kiện phòng ăn,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23340,Phụ kiện phòng ăn khác,3180,Phụ kiện phòng ăn,1954,Đồ dùng phòng ăn,1883,Nhà Cửa - Đời Sống
23362,Gối các loại,6724,"Gối, ruột gối, vỏ gối",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23366,Ruột gối,6724,"Gối, ruột gối, vỏ gối",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23370,Vỏ gối,6724,"Gối, ruột gối, vỏ gối",8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23376,Nệm,6723,Nệm và phụ kiện,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23388,Phụ kiện nệm,6723,Nệm và phụ kiện,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23392,Chiếu,8314,Phụ kiện phòng ngủ,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23394,Võng,8314,Phụ kiện phòng ngủ,8313,Đồ dùng phòng ngủ,1883,Nhà Cửa - Đời Sống
23576,Sofa/ salon và phụ kiện,23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
12590,Bàn ghế các loại,23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23588,Kệ & Tủ,23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23592,"Rèm, màn cửa",23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23596,Nội thất phòng khách khác,23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23374,Đệm ngồi,23570,Nội thất phòng khách,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23600,Bàn trang điểm,23598,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23540,Ghế các loại,23598,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23622,Tủ,23598,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23634,Nội thất phòng ngủ khác,23598,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23630,Gương,23598,Nội thất phòng ngủ,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23642,Bàn ghế,23636,Nội thất phòng ăn,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23646,Kệ & Tủ phòng ăn,23636,Nội thất phòng ăn,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23648,Quầy bar,23636,Nội thất phòng ăn,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23652,Nội thất phòng ăn khác,23636,Nội thất phòng ăn,2150,Nội thất,1883,Nhà Cửa - Đời Sống
4381,Bàn ghế làm việc,23654,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
4380,Bàn ghế học sinh,23654,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
23656,Bàn vi tính,23654,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
23658,"Tủ, kệ sách",23654,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
23660,"Nội thất phòng học, làm việc khác",23654,"Nội thất phòng học, làm việc",2150,Nội thất,1883,Nhà Cửa - Đời Sống
23664,Bàn trẻ em,23662,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23666,Giường ngủ trẻ em,23662,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23668,Ghế trẻ em,23662,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23670,Thùng đựng đồ chơi,23662,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
23672,Nội thất trẻ em khác,23662,Nội thất trẻ em,2150,Nội thất,1883,Nhà Cửa - Đời Sống
2140,Đồng hồ để bàn,1980,Đồng hồ,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23726,Tháp đồng hồ,1980,Đồng hồ,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
2784,Đồng hồ treo tường,1980,Đồng hồ,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27222,Tranh gỗ,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27224,Tranh sơn dầu,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27226,Tranh sơn mài,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27230,Tranh canvas,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27232,Tranh thêu,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27240,Các loại tranh khác,11222,Tranh trang trí,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23800,Nến trang trí & Phụ kiện,23806,Trang trí nhà cửa,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27212,Mô hình & Tượng trang trí,23806,Trang trí nhà cửa,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27214,Trang trí nhà cửa khác,23806,Trang trí nhà cửa,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23102,Linh vật phong thủy,5848,Vật phẩm phong thủy,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23104,Đá & Cây phong thủy,5848,Vật phẩm phong thủy,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
23112,Vật phẩm phong thủy khác,5848,Vật phẩm phong thủy,1973,Trang trí nhà cửa,1883,Nhà Cửa - Đời Sống
27180,Vòi nước và phụ kiện tưới cây,3879,Dụng cụ làm vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
27170,Máy xịt rửa,8316,Máy xịt rửa và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
27172,Phụ kiện máy xịt rửa,8316,Máy xịt rửa và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23424,Xích đu,23422,Ngoại thất sân vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23430,Bàn ghế sân vườn,23422,Ngoại thất sân vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23432,Ngoại thất sân vườn khác,23422,Ngoại thất sân vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23440,Kệ trang trí cây,23422,Ngoại thất sân vườn,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23436,Bể bơi,23434,Bể bơi và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
23438,Phụ kiện bể bơi,23434,Bể bơi và phụ kiện,2223,Ngoài trời & sân vườn,1883,Nhà Cửa - Đời Sống
27118,Dép nhà tắm,2339,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23260,Miếng lót bồn cầu,2339,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23256,Rèm phòng tắm,2339,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
3877,Thảm chùi chân,2339,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23834,"Xô, thau, chậu",2339,Phụ kiện nhà tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
27128,Vòi nước các loại,23264,Thiết bị phòng tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23270,Bồn cầu,23264,Thiết bị phòng tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23272,Lavabo,23264,Thiết bị phòng tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23276,Thiết bị phòng tắm khác,23264,Thiết bị phòng tắm,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23032,Túi giặt,23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23034,Bàn để ủi và phụ kiện,23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23036,Cây lăn bụi,23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23040,Giỏ đựng quần áo,23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23042,Phụ kiện giặt ủi khác,23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23254,"Giá, kệ phơi quần áo",23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
2337,"Móc treo, kẹp quần áo",23044,Phụ kiện giặt ủi,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23022,"Bàn chải, dụng cụ thông tắc, cọ rửa",23018,Dụng cụ vệ sinh,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23026,Túi đựng rác,23018,Dụng cụ vệ sinh,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
2238,Dụng cụ vệ sinh khác,23018,Dụng cụ vệ sinh,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23030,"Thùng rác, đồ hốt rác",23018,Dụng cụ vệ sinh,1966,Đồ dùng và thiết bị nhà tắm,1883,Nhà Cửa - Đời Sống
23702,Sơn,12986,"Sơn, dầu mỡ, hóa chất",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23704,Dầu mỡ,12986,"Sơn, dầu mỡ, hóa chất",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23706,Hóa chất,12986,"Sơn, dầu mỡ, hóa chất",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23688,Đá cắt,12980,"Đá cắt, que hàn, cưa & lưỡi cưa",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23690,Que hàn,12980,"Đá cắt, que hàn, cưa & lưỡi cưa",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23692,Cưa & lưỡi cưa,12980,"Đá cắt, que hàn, cưa & lưỡi cưa",1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2948,"Cờ lê, mỏ lết, búa các loại",2760,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
4451,Bộ lục giác,2760,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23714,Cây lăn - Súng phun sơn,2760,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23712,Súng bắn keo,2760,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
3175,Kềm & Dũa các loại,2760,Dụng cụ sửa chữa nhà cửa,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
27190,Máy đo khoảng cách,27188,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
27192,Máy đo PH,27188,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
27194,"Máy đo  nhiệt độ, độ ẩm",27188,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
27196,Thiết bị đo lường khác,27188,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
2805,Thước đo các loại,27188,Thiết bị đo lường,1974,Sửa chữa nhà cửa,1883,Nhà Cửa - Đời Sống
23456,Đàn guitar,23466,"Đàn guitar, ukulele",10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23508,Dây đàn,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23536,Máy đập nhịp,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23520,"Máy lên dây, tuner",23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23534,Miếng gảy - pick,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23516,Phơ Guitar,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23518,Hộp đàn - Bao đàn,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23548,Dây đeo Guitar,23468,Phụ kiện đàn,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23474,Đàn bầu,10076,Nhạc cụ dân tộc,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23476,Nhạc cụ dân tộc khác,10076,Nhạc cụ dân tộc,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23484,Sáo - Tiêu,10076,Nhạc cụ dân tộc,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23506,Kèn & Phụ kiện,10074,"Kèn, Trống & Phụ kiện",10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23504,Trống & Phụ kiện,10074,"Kèn, Trống & Phụ kiện",10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23554,Dây cáp,23552,Phụ kiện khác,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23564,Chân micro,23552,Phụ kiện khác,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
23528,Phụ kiện nhạc cụ khác,23552,Phụ kiện khác,10068,Nhạc cụ,1883,Nhà Cửa - Đời Sống
2601,Sữa cho bé dưới 24 tháng ,2600,Sữa bột cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
2602,Sữa cho bé trên 24 tháng,2600,Sữa bột cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
2603,Sữa cho mẹ bầu và sau sinh,2600,Sữa bột cho bé,8339,Dinh dưỡng cho bé,2549,Đồ Chơi - Mẹ & Bé
2557,"Bình sữa, Bình tập uống",2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2558,Núm ti,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2560,Phụ kiện bình sữa,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8461,Ngậm nướu,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2561,Dụng cụ tập ăn,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2564,"Máy tiệt trùng, hâm sữa",2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
10449,Hộp chia đồ ăn,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2565,"Yếm, khăn cho bé",2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
6567,"Bình tập uống, Ly uống nước",2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8462,Dụng cụ chế biến thức ăn cho bé,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2580,Ghế ăn,2556,Đồ dùng ăn uống cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2569,Sữa tắm cho bé,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2568,Dầu gội cho bé,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2570,"Phấn, Kem dưỡng, Nước hoa",2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2574,Dụng cụ tắm cho bé,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2577,Vệ sinh răng miệng cho bé,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2575,"Khăn tắm, Áo choàng",2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2582,Nước rửa bình sữa,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
6576,Giặt xả quần áo,2567,Đồ dùng vệ sinh cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2586,"Nôi, Giường cũi, Võng ",2585,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2588,"Chăn ga gối nệm, Mùng",2585,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2590,"Túi ngủ, Chăn cuốn cho bé",2585,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2589,"Đệm, Lót chống thấm cho bé",2585,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2592,Đèn ngủ cho bé,2585,Đồ dùng phòng ngủ cho bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8464,Dụng cụ chặn & bịt góc,2584,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8465,Bảo vệ an toàn điện,2584,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8466,Thanh chắn cầu thang/cửa,2584,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8467,Máy báo khóc,2584,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8468,"Mũ bảo vệ, Vớ chống trượt, tập đi",2584,Đồ dùng bảo vệ bé,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
3801,Dầu Tràm,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2578,Chăm sóc móng tay cho bé,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2579,Dụng cụ hút mũi cho bé,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
8470,Chống nắng cho trẻ,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
6578,Nhiệt kế cho bé,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
10483,Dụng cụ uống thuốc,2576,Dụng cụ chăm sóc sức khỏe,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2594,Xe đẩy,2593,Đồ dùng đi chơi,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2596,"Địu, Đai an toàn",2593,Đồ dùng đi chơi,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
2595,"Ghế ngồi ôtô, xe máy",2593,Đồ dùng đi chơi,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
6579,Xe tập đi,2593,Đồ dùng đi chơi,11601,Đồ dùng cho bé,2549,Đồ Chơi - Mẹ & Bé
10506,Xe điều khiển và phụ kiện,8469,Đồ chơi điều khiển,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10507,Máy bay điều khiển và phụ kiện,8469,Đồ chơi điều khiển,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10508,Tàu điều khiển và phụ kiện,8469,Đồ chơi điều khiển,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10509,Búp bê,1938,"Búp bê, Thú bông",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
