CategoryID,MasterCategoryID,Name
23964.0,23120,Pencat Silat
8445.0,24002,Thể dục dụng cụ
24036.0,24002,Bowling
24052.0,24002,Bida
24056.0,24002,"Bắn cung, bắn ná thể thao"
24058.0,24002,Phóng phi tiêu
24060.0,24002,Bộ môn ném đĩa
24064.0,24002,Golf
24068.0,24002,Trượt patin
24070.0,24002,Trượt băng
24074.0,24002,Yoga & Pilates
8437.0,24002,Trượt ván
24136.0,24128,Giàn tạ đa năng
24138.0,24128,Xà đơn
24140.0,24128,Xà kép
24142.0,24128,"Dụng cụ - Thiết bị tập bụng, eo"
24152.0,24128,Dây nhảy
3323.0,24128,Tạ tập
24164.0,24128,Dây đàn hồi tập gym
24166.0,24128,Dụng cụ tập cơ tay
24168.0,24128,Dụng cụ hít đất
24170.0,24128,Dụng cụ tập thể thao khác
24174.0,6826,Giày chạy bộ nam
24190.0,6826,Giày đánh golf nam
30964.0,6826,Giày thể thao nam khác
67601.0,6826,Giày ba lê và khiêu vũ cho nam
67602.0,6826,Giày Bowling nam
67605.0,6826,Giày đạp xe nam
67606.0,6826,Giày đi bộ nam
67607.0,6826,Giày lội nước nam
67608.0,6826,Giày luyện tập nam
24218.0,6827,Giày chạy bộ nữ
32874.0,6827,Giày thể thao nữ khác
67615.0,6827,Giày ba lê và khiêu vũ cho nữ
67616.0,6827,Giày Bowling nữ
67619.0,6827,Giày đánh golf nữ
67620.0,6827,Giày đạp xe nữ
67621.0,6827,Giày đi bộ nữ
67622.0,6827,Giày lội nước nữ
67623.0,6827,Giày luyện tập nữ
24296.0,24294,Cần câu
24298.0,24294,Lưỡi - Mồi - Phao
24300.0,24294,Dây câu
24302.0,24294,Máy câu
24304.0,24294,Dụng cụ câu cá khác
8459.0,24306,Bình nước thể thao
8451.0,24306,"Dụng cụ cổ động, cổ vũ"
24308.0,24306,Thiết bị điện tử thể thao
8458.0,24306,Thiết bị sơ cứu
24310.0,24306,Đai chạy bộ
24314.0,24306,"Khăn đa năng, khăn thể thao"
24318.0,24306,Phụ kiện thể thao khác
2157.0,8413,Bơi lội
8447.0,8413,Lướt ván
8448.0,8413,Dụng cụ và phụ kiện chèo thuyền
8450.0,8413,Phao trượt
24328.0,8413,Lặn biển
10804.0,10803,Thực phẩm tăng cân
10805.0,10803,Thực phẩm giảm cân
10806.0,10803,Thực phẩm tăng cơ
10807.0,10803,Tăng sức bền và bổ sung năng lượng
67789.0,10803,Trước luyện tập
8428.0,67485,Đồ dùng dã ngoại
24258.0,67485,Dụng cụ leo núi
6140.0,67647,Trang phục thể thao nam
6141.0,67647,Trang phục thể thao nữ
5333.0,917,Áo thun nam ngắn tay có cổ
1685.0,917,Áo thun nam ngắn tay không cổ
10378.0,917,Áo thun nam ba lỗ
8336.0,917,Áo thun nam dài tay không cổ
67298.0,917,Áo thun nam dài tay có cổ
10379.0,918,Áo sơ mi nam tay dài
10380.0,918,Áo sơ mi nam tay ngắn
49444.0,918,Áo sơ mi nam cổ tàu
10381.0,925,Áo khoác phao nam
49456.0,925,Áo khoác da nam
49458.0,925,Áo khoác gió
49460.0,925,Áo khoác nỉ
49464.0,925,Áo khoác bomber nam
49508.0,925,Áo khoác jeans nam
27552.0,925,Áo cardigan nam
27566.0,925,Áo vest và Blazer nam
49510.0,10382,Áo hoodies nam vải da cá
49512.0,10382,Áo hoodies nam vải nỉ
49514.0,10382,Áo hoodies nam vải cotton
27554.0,4546,Áo len dệt kim
22900.0,4546,Áo nỉ nam
922.0,27562,Quần tây nam
5409.0,27562,Quần jogger nam
49496.0,27562,Quần jeans nam
49500.0,27562,Quần kaki nam dài
49506.0,27562,Quần thun nam
2269.0,27570,Đồ mặc nhà nam - Bộ dài
4555.0,27570,Đồ mặc nhà nam - Bộ ngắn
49518.0,49516,Áo đôi
49520.0,49516,Quần đôi cho nam
49522.0,49516,Áo gia đình
4556.0,27548,Quần lót nam
4557.0,27548,Bộ đồ lót nam
67317.0,27548,Áo lót nam
67328.0,27548,Đồ lót giữ nhiệt nam
49526.0,49524,Áo nam kích cỡ lớn
49528.0,49524,Quần nam kích cỡ lớn
49530.0,49524,Bộ quần áo nam kích cỡ lớn
49534.0,49532,Áo nam trung niên
49536.0,49532,Quần nam trung niên
49538.0,16004,Áo bơi - đi biển nam
49540.0,16004,Quần bơi - đi biển nam
67310.0,67309,Bộ trang phục ngành nghề cho nam
67311.0,67309,Bộ trang phục truyền thống nam
67312.0,67309,Đồ hóa trang nam
49494.0,67329,Quần short jean nam
49498.0,67329,Quần short kaki nam
49504.0,67329,Quần short thun nam
20768.0,20766,Bánh kẹo
20770.0,20766,Chăm sóc thú cưng
20782.0,20766,Đồ hộp
20784.0,20766,Đồ uống
20800.0,20766,Gia vị
20806.0,20766,Nấu ăn và làm bánh
20808.0,20766,Thực phẩm bổ dưỡng
20810.0,20766,Thực phẩm khô
20826.0,20824,Điện lạnh
20828.0,20824,Thiết bị nhà bếp
20862.0,20824,Thiết bị gia đình
24986.0,20824,Phụ kiện điện gia dụng
20910.0,20908,Chăm sóc cá nhân
20928.0,20908,Chăm sóc cơ thể
20962.0,20908,Chăm sóc da mặt
20980.0,20908,Chăm sóc tóc và da đầu
20990.0,20908,Hỗ trợ tình dục
20992.0,20908,Nước hoa
21000.0,20908,Thiết bị chăm sóc sức khỏe
21014.0,20908,Thiết bị làm đẹp
21022.0,20908,Thực phẩm chức năng
21032.0,20908,Trang điểm
21056.0,21054,Điện Thoại Phổ Thông
21058.0,21054,Điện Thoại Smartphone
21060.0,21054,Máy Tính Bảng
21076.0,21074,Laptop
21078.0,21074,Macbook
21084.0,21074,Linh kiện máy tính
21086.0,21074,Màn hình máy tính
21088.0,21074,Máy chiếu
21092.0,21074,Máy in - Máy Scan
21094.0,21074,Máy in - Máy Scan
21106.0,21074,Thiết bị lưu trữ
21110.0,21074,Thiết bị lưu trữ
21132.0,21074,Thiết bị mạng sử dung cho laptop & Máy vi tính
21138.0,21134,Các loại camera khác
21144.0,21134,Đồ chơi ngành ảnh
21146.0,21134,Máy ảnh DSLR
21148.0,21134,Máy ảnh du lịch
21150.0,21134,Máy ảnh lấy liền
21152.0,21134,Máy ảnh Mirrorless
21154.0,21134,Máy quay phim
21156.0,21134,Ống kính (Lens)
21158.0,21134,Phụ kiện camera
21162.0,21134,Phụ kiện máy ảnh
21164.0,21134,Webcam
21170.0,21166,"Chăm sóc mẹ mang thai, sau sinh"
21172.0,21166,Dinh dưỡng cho bé
21174.0,21166,Dinh dưỡng cho người lớn
21176.0,21166,Đồ chơi
21180.0,21166,Đồ dùng cho bé
21246.0,21166,Đồ dùng cho người già
21248.0,21166,"Tã, Bỉm cho bé"
21250.0,21166,Thời trang cho mẹ và bé
21270.0,21268,Dụng cụ phòng ăn & nhà bếp
21272.0,21268,Đèn & thiết bị chiếu sáng
21274.0,21268,Đồ dùng nhà tắm
21276.0,21268,Đồ dùng phòng ngủ
21280.0,21268,Ngoài trời & sân vườn
21282.0,21268,Sửa chữa nhà cửa
21284.0,21268,Nhạc cụ
21286.0,21268,Nội thất
21288.0,21268,Trang trí nhà cửa
24996.0,21268,Bảo vệ nhà cửa
24998.0,21268,Sắp xếp nhà cửa
25000.0,21268,Thiết bị nhà cửa khác
21300.0,21298,English Books
21334.0,21298,Văn Phòng Phẩm
25008.0,21298,Quà Tặng
21348.0,21346,Phụ kiện ô tô
21350.0,21346,Phụ kiện xe máy
21352.0,21346,Phụ kiện xe đạp
21354.0,21346,Phụ kiện khác
21358.0,21356,Các môn thể thao chơi vợt
21360.0,21356,Các môn thể thao đồng đội
21362.0,21356,Các môn thể dục và yoga
21364.0,21356,Đấm bốc & Võ thuật
21368.0,21356,Hoạt động dã ngoại
21370.0,21356,"Phụ kiện thể thao, dã ngoại"
21372.0,21356,Thể thao dưới nước
21374.0,21356,Thực phẩm bổ sung năng lượng
21384.0,21382,Bao da - Ốp lưng
21386.0,21382,Màn hình & miếng dán màn hình
21388.0,21382,Adapter - Củ sạc
21390.0,21382,"Dây sạc, Dây cáp"
21392.0,21382,Đầu đọc thẻ nhớ
21396.0,21382,Đế Tản Nhiệt Laptop
21398.0,21382,Đồ chơi công nghệ
21400.0,21382,Thiết bị Game
21402.0,21382,Gậy tự sướng/ Selfie
21404.0,21382,Hub USB
21406.0,21382,Loa nghe nhạc
21410.0,21382,Máy nghe nhạc
21412.0,21382,Phụ kiện âm thanh
21414.0,21382,Pin sạc dự phòng
21416.0,21382,Sim điện thoại
21418.0,21382,Tai nghe
21420.0,21382,Thẻ nhớ điện thoại
21422.0,21382,Thiết bị thông minh
21436.0,21382,Thiết bị mạng
21440.0,21382,Thiết bị số - Khác
25010.0,21382,Loa vi tính
25014.0,21382,Microphone
25016.0,21382,Máy ghi âm
25022.0,21382,Portable Amplifier
25024.0,21382,Chuột
25026.0,21382,Bàn phím
25028.0,21382,Linh kiện điện thoại
21444.0,21442,Thời trang nam
21462.0,21442,Thời trang nữ
21478.0,21442,Trang Sức
21488.0,21442,Túi xách và Phụ kiện
25034.0,21442,Phụ kiện thời trang khác
21366.0,21442,Giày & trang phục thể thao
21498.0,21496,Amply
21500.0,21496,Dàn âm thanh
21502.0,21496,"Đầu CD, DVD, karaoke"
21504.0,21496,Máy radio cassette
21506.0,21496,Micro
21508.0,21496,Phụ kiện loa âm thanh
21510.0,21496,Phụ kiện Tivi
21512.0,21496,Tivi
21514.0,21496,"Tivi box, Smart box"
,25036,
27470.0,27468,YG Entertainment 
30928.0,27468,BT21
31794.0,27468,SM Entertainment
31796.0,27468,JYP Entertainment
31798.0,27468,Bighit Entertainment
32370.0,27468,Pledis Entertainment
32374.0,27468,Warner Music
32382.0,27468,Brandnew Music
35610.0,27468,Source Music
36122.0,27468,Line Friends
29010.0,8095,Laptop Truyền Thống
2458.0,8095,Macbook
5584.0,8095,Laptop Gaming
29008.0,8095,Laptop 2 trong 1
29012.0,8095,Chromebooks
2665.0,12884,Màn Hình Máy Tính
2308.0,12884,Máy In - Photocopy
6255.0,12884,Phần Mềm Máy Tính
4532.0,12884,Mực In và Toner
4542.0,12884,Máy Scan Tài Liệu
8086.0,12884,Giấy In
2664.0,12884,Máy Chiếu và Phụ Kiện Máy Chiếu
30020.0,12884,Máy Scan Mã Vạch
10089.0,12884,Máy Hủy Tài Liệu
12886.0,12884,Máy Chấm Công
8088.0,12884,Máy Fax
29006.0,12884,Máy Đếm Tiền
12890.0,12884,Thiết Bị Truyền Thông Hội Nghị
28844.0,8060,Ổ Cứng Gắn Trong
1827.0,8060,Ổ Cứng Di Động
5350.0,8060,Case Ổ Cứng- Hộp Đựng HDD Box - Dock Ổ Cứng
5349.0,8060,Thiết Bị Lưu Trữ Qua Mạng NAS
1828.0,8060,USB
28838.0,8060,Đĩa Trắng - Băng Cuộn
13150.0,2663,Thiết Bị Phát Sóng Wifi
4343.0,2663,Bộ Kích Sóng Wifi
4345.0,2663,Bộ Phát Wifi Di Động 3G/4G - Mifi
4454.0,2663,Bộ Chia Mạng - Switch
4642.0,2663,Phụ Kiện Thiết Bị Mạng
28894.0,2663,Bộ Chuyển Đổi - Transceivers
4346.0,2663,Mở Rộng Mạng Qua Đường Điện - Powerline Ethernet
7361.0,2663,Card Mạng
28896.0,2663,Ăng-Ten Mạng
4585.0,2663,Modem ADSL
8094.0,8093,Máy Tính All in one
7369.0,8093,Mini PC
5172.0,8093,Máy Tính Để Bàn Lắp Ráp
29014.0,8093,Towers - Máy Chủ - Server
29016.0,8093,Máy Tính Bộ Thương Hiệu
28900.0,8129,Nguồn Máy Tính
11964.0,8129,Bộ Lưu Điện - UPS
11956.0,8129,Mainboard - Board Mạch Chủ
11962.0,8129,Bộ Vi Xử Lý CPU
11960.0,8129,Vỏ Case - Thùng Máy
28902.0,8129,Hệ Thống Tản Nhiệt
11958.0,8129,Card Màn Hình - VGA
11966.0,8129,Sound Card - Card Âm Thanh
2680.0,8129,RAM Máy Tính
28908.0,8129,Ổ Đĩa Quang
28910.0,8129,I/O Port Cards
28914.0,8129,Thiết Bị Streaming và Capture Cards
28916.0,8129,KVM Switches - Switch HDMI
11968.0,8129,Linh Kiện Máy Tính Khác
28918.0,8129,Linh Kiện Thay Thế Cho Laptop
49620.0,27572,Giày thể thao nam cổ thấp
49622.0,27572,Giày thể thao nam cổ cao
49624.0,5340,Giày lười vải nam
49626.0,5340,Giày lười da nam
49628.0,5340,Giày lười nhựa nam
49630.0,1581,Giày tây nam có dây
49632.0,1581,Giày tây nam không dây
49634.0,5341,Giày sandals nam quai ngang
49636.0,5341,Giày sandals nam quai chéo
10383.0,5342,Dép nam xỏ ngón
10384.0,5342,Dép nam quai ngang
49638.0,5342,Dép nam đi trong nhà
49640.0,8337,Giày boots nam cổ cao
49642.0,8337,Giày boots nam cổ thấp
49644.0,8338,Dụng cụ chăm sóc & làm sạch giày
49646.0,8338,Miếng lót giày nam
49648.0,8338,Phụ kiện giày nam khác
68160.0,8338,Dây giày
68161.0,8338,Khử mùi giày
68162.0,8338,Túi đựng giày
12900.0,5015,Tivi cao cấp
4239.0,5015,Smart Tivi - Android Tivi
11524.0,5015,Internet Tivi
6280.0,5015,Tivi 4K
4236.0,5015,Tivi thường (LED)
8950.0,5015,Tivi QLED
7603.0,5015,Tivi OLED
67238.0,3862,Tháp giặt sấy
67239.0,3862,Máy giặt mini
67240.0,3862,Máy giặt cửa trên
67241.0,3862,Máy giặt cửa ngang
7074.0,26568,"Android TV Box, Smart Box"
7082.0,26568,Phụ kiện Tivi
67209.0,3863,Tủ sấy quần áo
67210.0,3863,Máy sấy thông hơi
67212.0,3863,Máy sấy ngưng tụ
67215.0,3863,Máy sấy bơm nhiệt
67219.0,3864,Máy rửa chén độc lập
67220.0,3864,Máy rửa chén để bàn
67223.0,3864,Máy rửa chén bán âm
67224.0,3864,Máy rửa chén âm tủ
67235.0,3865,Máy lạnh tủ đứng
67236.0,3865,Máy lạnh treo tường
67237.0,3865,Máy lạnh âm trần
67227.0,3866,Máy nước nóng trực tiếp
67228.0,3866,Máy nước nóng năng lượng mặt trời
67229.0,3866,Máy nước nóng gián tiếp
67189.0,2328,Tủ lạnh side by side
67190.0,2328,Tủ lạnh nhiều cửa
67194.0,2328,Tủ lạnh mini
67198.0,3868,Tủ mát
67199.0,3868,Tủ đông- tủ mát
,3869,
28884.0,8074,"Phụ kiện, linh kiện tủ lạnh"
28886.0,8074,"Phụ kiện, linh kiện máy lạnh"
28888.0,8074,"Phụ kiện, linh kiện máy nước nóng"
28890.0,8074,"Phụ kiện, linh kiện máy giặt"
28892.0,8074,"Phụ kiện, linh kiện điện lạnh khác"
49542.0,8355,Giày cao gót nhọn
49544.0,8355,Giày cao gót quai sau
49546.0,8355,Giày bít mũi quai ngang
49548.0,8355,Giày cao gót hở mũi
49550.0,8355,Giày cao gót sục
49552.0,27604,Giày thể thao cổ thấp
49554.0,27604,Giày thể thao cổ cao
49556.0,4550,Giày sandals đế bằng
49558.0,4550,Giày sandals chiến binh
49560.0,4550,Giày sandals buộc dây
49562.0,4550,Giày sandals xỏ ngón
49564.0,1192,Giày búp bê mũi nhọn
49566.0,1192,Giày búp bê mũi tròn
49568.0,1192,Giày búp bê mũi vuông
,1008,
49570.0,981,Giày boots nữ cổ ngắn
49572.0,981,Giày boots nữ cổ cao
49574.0,981,Giày boots nữ gót nhọn
49576.0,984,Dép xỏ ngón
49578.0,984,Dép quai ngang
49580.0,984,Dép đi trong nhà
49582.0,4551,Giày lười cao gót
49584.0,4551,Giày lười hở gót
49586.0,4551,Giày lười mũi vuông
49588.0,4551,Giày lười mũi nhọn
49590.0,8357,Miếng lót giày
49592.0,8357,Dụng cụ chăm sóc & làm sạch giày
49594.0,8357,Phụ kiện giày nữ khác
68163.0,8357,Dây giày
68164.0,8357,Khử mùi giày
68165.0,8357,Túi đựng giày
1808.0,28806,Máy Ảnh Compact - Máy Ảnh Du Lịch
1809.0,28806,Máy Ảnh DSLR
2658.0,28806,Máy Ảnh Mirrorless
2144.0,28806,Máy Ảnh Lấy Liền
28808.0,28806,Máy Chụp Ảnh Phim
2662.0,1818,"Pin - Sạc Máy Ảnh, Máy Quay"
20260.0,1818,Dụng Cụ Vệ Sinh Máy Ảnh
8054.0,1818,"Phụ Kiện Máy Ảnh, Máy Quay Khác"
20262.0,1818,Miếng Dán Bảo Vệ Màn Hình Máy Ảnh
1841.0,1818,Kính Lọc - Filter
28758.0,1818,Điều Khiển Từ Xa
28756.0,1818,Phụ Kiện Cho Ống Kính
20264.0,1818,Adapter - Ngàm Chuyển
20266.0,1818,Lens Hood
28760.0,1818,Gimbal
28762.0,1818,Nắp Ống Kính
28764.0,1818,Ngàm Gắn Máy Quay Trên Người
28766.0,1818,"Túi Hút Ẩm Cho Máy Ảnh, Máy Quay"
28768.0,1818,Hộp Chụp Ảnh Sản Phẩm
2678.0,1818,"Chân Máy Ảnh, Monopod, Tripod"
1839.0,1818,Thẻ Nhớ Máy Ảnh
28772.0,1818,Thiết Bị Rửa Ảnh
28774.0,1818,Film Máy Ảnh
28776.0,1818,Thiết Bị Phòng Tối
1843.0,1840,Hộp Đựng - Tủ Chống Ẩm
20270.0,1840,"Bao Đựng Chống Sốc, Chống Nước"
28780.0,1840,"Dây Đeo Máy Ảnh, Máy Quay, Ống Nhòm"
28778.0,1840,Túi Đựng Máy Ảnh
28782.0,1840,Túi và Hộp Đựng Máy Quay
28784.0,1840,Túi và Hộp Đựng Máy Ảnh
28786.0,1840,Hộp Đựng Filter
28788.0,1840,Hộp Đựng Lens
28790.0,1840,Túi Đựng Kính Viễn Vọng
28792.0,1840,Túi Đựng Chân Đế Tripod và Monopod
20268.0,28794,Ống Nhòm
28796.0,28794,Ống Ngắm
28798.0,28794,Kính Hiển Vi
28800.0,28794,Kính Nhìn Đêm
28802.0,28794,Kính Viễn Vọng - Kính Thiên Văn
28804.0,28794,"Phụ Kiện Ống Kính, Ống Ngắm"
28810.0,2757,Ống Kính Máy Quay Phim
28812.0,2757,Ống Kính Máy Ảnh
28816.0,28814,Đèn Chiếu Sáng Studio
28818.0,28814,Máy Đo Sáng và Phụ Kiện
4075.0,28814,Đèn Flash và Phụ Kiện
28820.0,28814,Thiết Bị Phản Sáng và Phụ Kiện
4074.0,28822,Máy Quay Phim
28824.0,28822,Máy Quay Phim Chuyên Dụng
28826.0,28822,Micro Cho Máy Quay
28828.0,28822,Phụ Kiện Máy Quay Khác
5121.0,4077,Camera IP
5123.0,4077,Camera Quan Sát Analog
5124.0,4077,Đầu Ghi Hình Camera
28832.0,4077,Hệ Thống Camera Giám Sát
7912.0,4077,Phụ Kiện Camera Giám Sát
8048.0,8047,Máy Bay Camera - Drone
8049.0,8047,Phụ Kiện Máy Bay Camera - Drone
8050.0,8047,Linh Kiện Thay Thế Máy Bay camera - Drone
4879.0,28834,Action Camera
28836.0,28834,Phụ Kiện Camera Hành Trình
4079.0,28834,"Camera Hành Trình Ô Tô, Xe Máy"
978.0,8370,Kính mát
1017.0,8370,Gọng kính
11839.0,8370,Kính áp tròng
11374.0,8370,Mắt kính trẻ em
11843.0,8370,Phụ kiện kính
5401.0,975,Nón nữ
5403.0,975,Khăn - Tất - Vớ nữ
8361.0,975,Phụ kiện tóc nữ
5387.0,975,Thắt lưng - Dây nịt nữ và phụ kiện
5400.0,975,Phụ kiện cưới
15118.0,975,Cài Áo
67145.0,975,Phụ kiện thời trang nữ khác
67146.0,975,"Ô, dù"
8341.0,27550,Nón nam
8343.0,27550,Khăn nam
5343.0,27550,"Tất, vớ nam"
968.0,27550,"Thắt lưng, dây nịt nam"
49720.0,27550,Hình xăm nam
8342.0,27550,Găng tay nam
67142.0,27550,"Cà vạt, nơ cổ"
67144.0,27550,Phụ kiện thời trang nam khác
44826.0,44824,Trái Cây Nội Địa
44828.0,44824,Trái Cây Nhập Khẩu
54278.0,54276,"Thịt heo, lợn"
54280.0,54276,"Thịt bò, bê"
54282.0,54276,"Thịt gà, vịt, chim"
54284.0,54276,Thịt đông lạnh
54286.0,54276,Các loại thịt khác
54288.0,54276,"Trứng gà, vịt, cút"
54292.0,54290,"Tôm, cua, ghẹ, ốc"
54294.0,54290,"Cá, hải sản đông lạnh"
54296.0,54290,"Cá khô, tôm, mực khô"
54298.0,54290,Thủy hải sản chế biến
54300.0,54290,Thủy hải sản khác
54304.0,54302,"Rau xanh, rau tươi"
54306.0,54302,"Củ, quả, măng tươi"
54308.0,54302,"Hành, tỏi, ớt, rau thơm"
54310.0,54302,"Nấm, hạt các loại"
54312.0,54302,Combo rau củ
54314.0,54302,Nông sản tươi khác
54318.0,54316,"Bún, phở tươi, bánh mì"
54320.0,54316,"Dưa muối, đồ chua, mắm"
54322.0,54316,"Lạp xưởng, thịt khô, nem"
54324.0,54316,"Xôi, chè, bánh các loại"
54326.0,54316,"Đậu hũ, thực phẩm khác"
54328.0,54316,Đặc sản Việt nam
44832.0,54316,Thực phẩm chế biến sẵn
54398.0,54316,Đồ hộp
69036.0,54316,Thực phẩm khác
54384.0,54316,Thực phẩm khô
54336.0,54330,Sữa đặc
54338.0,54330,Các Sản Phẩm Từ Sữa Khác
54340.0,54330,"Kem cây, kem hộp"
54342.0,54330,"Bơ, magarine"
69080.0,54330,Sữa bột
69082.0,54330,Sữa Chức Năng Dạng Bột
68719.0,54330,Sữa nước
54346.0,54344,"Thịt, hải sản đông lạnh"
54348.0,54344,Rau củ quả đông lạnh
54350.0,54344,"Xúc xích, pate, giò chả"
54352.0,54344,"Pizza, mì, cơm đông lạnh"
54354.0,54344,"Chả giò, cá, gà viên"
54356.0,54344,"Bánh bao, há cảo, mandu"
54358.0,54344,"Sandwich, mì, cơm ăn liền"
54360.0,54344,Gói nguyên liệu nấu ăn
54364.0,54362,Dầu ăn
54370.0,54362,Gia vị
54374.0,54362,"Sốt, nước chấm"
54380.0,54362,Nấu ăn và làm bánh
54382.0,54362,Nguyên liệu nấu ăn khác
54414.0,54412,Bia Nhập Khẩu
54416.0,54412,Rượu Vang
54672.0,54412,Rượu mạnh
69129.0,54412,Bia Nội Địa
69130.0,54412,Bia Thủ Công
69131.0,54412,Các loại rượu khác
69132.0,54412,Nước hoa quả lên men
69133.0,54412,Rượu Champagnes
69134.0,54412,Rượu gạo - Soju - Sake
69174.0,54412,Rượu trái cây
54448.0,54438,"Tã, Bỉm"
54450.0,54438,Đồ dùng cho bé
54458.0,54452,Mứt trái cây
54464.0,54452,"Giỏ quà, bánh theo mùa"
68690.0,54452,Bánh tráng
68691.0,54452,Bắp
68692.0,54452,Các loại đậu hạt
68693.0,54452,Các Loại Đồ Ăn Vặt Khác
68703.0,54452,Đặc Sản Địa Phương
68704.0,54452,Kẹo
68743.0,54452,Khoai tây chiên
68744.0,54452,Rong biển
68745.0,54452,Trái cây rau củ sấy
54468.0,54466,Thức ăn thú cưng
54472.0,54466,Phụ kiện thú cưng
68764.0,54466,Chăm sóc sức khỏe thú cưng
68779.0,54466,Đồ dùng vệ sinh thú cưng
68787.0,54466,Dụng cụ chăm sóc thú cưng
68788.0,54466,Dung dịch vệ sinh thú cưng
54504.0,54500,Giấy vệ sinh và giấy ăn
54508.0,54500,Diệt côn trùng
54510.0,54500,"Hoa tươi, hoa chậu"
54512.0,54500,"Túi rác, cây lau sàn"
68661.0,54500,Vệ sinh nhà bếp
68662.0,54500,Vệ sinh nhà cửa
68663.0,54500,Vệ sinh nhà tắm
54516.0,54514,Đồ dùng nhà bếp
54518.0,54514,"Chăn ga, đồ phòng ngủ"
54520.0,54514,"Điện gia dụng, bóng đèn"
54522.0,54514,Dụng cụ sửa chữa
54524.0,54514,"Nội thất, trang trí nhà"
54526.0,54514,"Đồ nhà tắm, tiện ích khác"
68748.0,68747,Bánh Trung Thu
68749.0,68747,Hàng Mùa Vụ Khác
68750.0,68747,Hộp Quà Tặng
68751.0,68747,Hộp Quà Tết
54474.0,68840,Chăm sóc cá nhân
68857.0,68840,Chăm sóc da mặt
68858.0,68840,Chăm sóc tóc và da đầu
68859.0,68840,Hỗ trợ tình dục
54490.0,68840,Chăm sóc cơ thể
69046.0,69032,Bột chocolate
69047.0,69032,Bột pha nước trái cây
54426.0,69032,Cà phê
54422.0,69032,Siro các loại
54424.0,69032,Trà
69343.0,69032,"Ngũ cốc, bột"
69119.0,69118,Các loại đồ uống khác
69120.0,69118,Nước đóng chai
69123.0,69118,Nước ngọt & đồ uống không cồn
69124.0,69118,Nước trái cây
54432.0,54430,"Đồ chay khô, đóng hộp"
54434.0,54430,Đồ chay đông lạnh
54436.0,54430,"Mì chay, gia vị chay"
8512.0,1778,Đồng hồ business nam
8511.0,1778,"Đồng hồ thời trang, casual nam"
8513.0,1778,Đồng hồ thể thao nam
7449.0,1778,Đồng hồ lộ máy
5384.0,977,Đồng hồ dây da
5385.0,977,Đồng hồ dây kim loại
8516.0,977,Đồng hồ thể thao nữ
27544.0,11375,Đồng hồ bé trai
27546.0,11375,Đồng hồ bé gái
49722.0,27542,Dây đồng hồ
49724.0,27542,Hộp đựng đồng hồ
49726.0,27542,Dụng cụ sửa đồng hồ
49728.0,27542,Pin đồng hồ
68159.0,27542,Phụ kiện đồng hồ khác
15250.0,8374,Dây chuyền
15318.0,8374,Vòng tay
15320.0,8374,Bông tai
15236.0,8374,Nhẫn
15936.0,8374,Bộ trang sức
27534.0,8374,Vàng miếng
68612.0,8374,Các loại đá quý
68613.0,8374,Các loại trang sức khác
68614.0,8374,Lắc chân
68615.0,8374,Lắc tay
8351.0,27608,Balo nam
6522.0,27608,Balo nữ
6521.0,27608,Balo laptop
27610.0,27608,Balo dây rút
67134.0,27608,Balo chống nước
6525.0,27612,Túi chống sốc
6524.0,27612,Cặp đựng laptop
67131.0,27612,"Balo laptop, chống nước"
6523.0,8387,"Balo du lịch, phượt"
7566.0,8387,Túi trống
8388.0,8387,Ví passport
49656.0,6526,Vali nhựa
49658.0,6526,Vali vải
49660.0,6526,Vali trẻ em
8390.0,6526,Phụ kiện vali
68143.0,68140,Gối du lịch
68146.0,68140,Túi đựng mỹ phẩm
68147.0,68140,Ví hộ chiếu
8391.0,68140,Phụ kiện du lịch khác
11314.0,11313,Buffet
11316.0,11313,Nhà hàng - Quán ăn
11317.0,11313,Cafe - Kem - Bánh
11318.0,11313,Bar - Beer club
24390.0,11313,Nhà hàng
24392.0,11313,Quán ăn
24394.0,11313,Voucher ẩm thực khác
11320.0,11319,Khách sạn - Resort
11321.0,11319,Tour du lịch
24378.0,11319,Sim 3G/4G - Bộ phát Wifi
24380.0,11319,Vé tham quan - du lịch
11323.0,11322,Spa - Thẩm mỹ viện
11325.0,11322,Salon làm đẹp
13360.0,11322,Phòng tập
24396.0,11322,Dịch vụ chăm sóc da mặt
24398.0,11322,Massage Body - Foot
24400.0,11322,Phẫu thuật thẩm mỹ
11328.0,11327,Ca nhạc - Phim - Kịch
11329.0,11327,Vui chơi - Giải trí
11330.0,11327,Studio - Chụp ảnh
11331.0,11327,Hội thảo
,11333,
13368.0,11326,Nha khoa
13372.0,11326,Bảo hiểm sức khỏe
13370.0,11326,Khám sức khỏe tổng quát
12744.0,11332,Khóa học online
12746.0,11332,Khóa học KYNA
13374.0,11332,Khóa học kinh doanh - marketing
13376.0,11332,Khóa học vi tính văn phòng
13378.0,11332,Khóa học Kế toán - Tài chính - Đầu tư
13380.0,11332,Khóa học thiết kế đồ họa và video
13382.0,11332,Khóa học IT và lập trình
13384.0,11332,Khóa học ngoại ngữ
13386.0,11332,Khóa học nuôi dạy con và kỹ năng cho bé
13388.0,11332,Khóa học nghệ thuật và chủ đề khác
,11334,
,33466,
,44472,
,46516,
,52842,
49608.0,4559,Túi tote có khóa
49610.0,4559,Túi tote không khóa
49596.0,4558,Túi đeo chéo công sở
49598.0,4558,Túi đeo chéo dạo phố
