SubCategoryID,CategoryID,Name
68313.0,68304,Trống Điện tử
68314.0,68304,Trống Jazz
68315.0,68304,Trống Không Linh
,68318,
,23056,
,23058,
,23072,
,23078,
,23082,
,23062,
,23080,
,23070,
,67951,
,67952,
23048.0,23046,Chuông báo
2154.0,23046,Ổ khóa cửa
23050.0,23046,Khóa cửa thông minh
23052.0,23046,Bảo vệ nhà cửa khác
23006.0,23004,Vợt muỗi
23010.0,23004,Dụng cụ diệt côn trùng khác
67954.0,23004,Chế phẩm diệt côn trùng
67955.0,23004,Dụng cụ diệt chuột
,2363,
2153.0,23012,"Pin tiểu, pin sạc"
23016.0,23012,Máy sạc pin
67959.0,20492,Bộ điều khiển thông minh
67960.0,20492,Công tắc thông minh
,67956,
,9271,
,2552,
,10414,
,2553,
,10415,
,2554,
68633.0,10417,Miếng lót dành cho người lớn
68634.0,10417,Tã dán cho người lớn
68635.0,10417,Tã quần cho người lớn
,2555,
2601.0,2600,Sữa cho bé dưới 24 tháng 
2602.0,2600,Sữa cho bé trên 24 tháng
2603.0,2600,Sữa cho mẹ bầu và sau sinh
,10419,
,2606,
68438.0,10423,Bổ sung sắt cho bé
68439.0,10423,Calcium
68440.0,10423,DHA Omega-3
68441.0,10423,Men vi sinh cho bé
68444.0,10423,Multi - vitamin
68446.0,10423,Thực phẩm chức năng tăng cân cho trẻ
68447.0,10423,Vitamin C cho bé
68448.0,10423,Vitamin D cho bé
,8340,
,10424,
,10427,
,10447,
,6570,
,10448,
,6571,
,10425,
,6572,
,2609,
,68449,
,68450,
,68454,
,68455,
,68456,
,68457,
,68458,
,68459,
,68460,
,68461,
,68462,
,68463,
2557.0,2556,"Bình sữa, Bình tập uống"
2558.0,2556,Núm ti
2560.0,2556,Phụ kiện bình sữa
8461.0,2556,Ngậm nướu
2561.0,2556,Dụng cụ tập ăn
2564.0,2556,"Máy tiệt trùng, hâm sữa"
10449.0,2556,Hộp chia đồ ăn
2565.0,2556,"Yếm, khăn cho bé"
6567.0,2556,"Bình tập uống, Ly uống nước"
8462.0,2556,Dụng cụ chế biến thức ăn cho bé
2580.0,2556,Ghế ăn
6565.0,2567,Nước rửa bình sữa
2569.0,2567,Sữa tắm cho bé
2568.0,2567,Dầu gội cho bé
2570.0,2567,"Phấn, Kem dưỡng, Nước hoa"
2574.0,2567,Dụng cụ tắm cho bé
2577.0,2567,Vệ sinh răng miệng cho bé
2575.0,2567,"Khăn tắm, Áo choàng"
2582.0,2567,Nước rửa bình sữa
6576.0,2567,Giặt xả quần áo
2586.0,2585,"Nôi, Giường cũi, Võng "
2588.0,2585,"Chăn ga gối nệm, Mùng"
2590.0,2585,"Túi ngủ, Chăn cuốn cho bé"
2589.0,2585,"Đệm, Lót chống thấm cho bé"
2592.0,2585,Đèn ngủ cho bé
8464.0,2584,Dụng cụ chặn & bịt góc
8465.0,2584,Bảo vệ an toàn điện
8466.0,2584,Thanh chắn cầu thang/cửa
8467.0,2584,Máy báo khóc
8468.0,2584,"Mũ bảo vệ, Vớ chống trượt, tập đi"
3801.0,2576,Dầu Tràm
2578.0,2576,Chăm sóc móng tay cho bé
2579.0,2576,Dụng cụ hút mũi cho bé
8470.0,2576,Chống nắng cho trẻ
6578.0,2576,Nhiệt kế cho bé
10483.0,2576,Dụng cụ uống thuốc cho bé
68500.0,2576,Cân đo sức khoẻ
2594.0,2593,Xe đẩy
2596.0,2593,"Địu, Đai an toàn"
2595.0,2593,"Ghế ngồi ôtô, xe máy"
6579.0,2593,Xe tập đi cho bé
,68492,
,1948,
10506.0,8469,Xe điều khiển và phụ kiện
10507.0,8469,Máy bay điều khiển và phụ kiện
10508.0,8469,Tàu điều khiển và phụ kiện
10509.0,1938,Búp bê
10510.0,1938,Thú bông
10511.0,1938,Phụ kiện búp bê
10512.0,1938,Ngôi nhà búp bê
3170.0,2848,Tranh ghép
3787.0,2848,Xếp khối
3788.0,2848,Lắp ráp
3789.0,2848,Mô hình
3790.0,2848,Nhạc cụ gỗ
3792.0,2848,Bập bênh
4453.0,2848,Bàn ghế
3793.0,2848,Đồ chơi gỗ - Khác
10513.0,4493,Mô hình giấy
10514.0,4493,Mô hình 3D
10515.0,4493,Xe mô hình
10516.0,4493,Mô hình nhân vật 
10517.0,4506,Hướng nghiệp nhập vai
10518.0,4506,Bảng vẽ
10519.0,4506,Que tính
10520.0,4506,Bảng số
10521.0,4506,Thẻ flash card
10522.0,4506,Sách vải
68467.0,4506,Đồ chơi khoa học
68468.0,4506,Đồ chơi vật lý
68482.0,10523,Đồ chơi cát nghệ thuật
68483.0,10523,Đồ chơi đan len
68484.0,10523,Đồ chơi giấy thủ công
68485.0,10523,Đồ chơi may vá
68486.0,10523,Đồ chơi thủ công khác
68487.0,10523,Đồ chơi vẽ
68471.0,4604,Bộ trống và nhạc cụ gõ
68472.0,4604,Nhạc cụ đàn guitar
68473.0,4604,Nhạc cụ đàn Piano
68474.0,4604,Nhạc cụ sáo và kèn
68475.0,4604,Phụ kiện nhạc cụ
3211.0,4594,Xe đạp cho bé
8472.0,4594,Xe chòi chân
3212.0,4594,Xe scooter
8471.0,4594,"Ván trượt, cầu trượt cho bé"
10526.0,4594,Xe lắc
10527.0,4594,Thú nhún
10528.0,4594,Giày trượt patin
10529.0,4594,Đồ chơi vận động mô phỏng
10530.0,4594,Nhà banh và Phụ kiện
10531.0,4594,Diều
10532.0,4594,Chong chóng
10533.0,4594,Yoyo
10534.0,4594,Súng bắn nước
10535.0,4594,Spinner
54724.0,4594,Xe điện trẻ em
68488.0,4594,"Phao tắm, đồ chơi nước, xúc cát"
68464.0,4505,Bộ boardgame
68465.0,4505,Đồ chơi thẻ bài
68466.0,4505,Tarrots
10524.0,4500,Bột nặn
10525.0,4500,Cát nặn
,10445,
10540.0,4504,Lều ngoài trời
10541.0,4504,Lều trong nhà
10542.0,4504,Túi ngủ
10543.0,4504,Thảm nằm chơi
10544.0,4601,Kệ chữ A
10545.0,4601,"Treo nôi, cũi"
10546.0,4601,Bóp chíp xúc xắc
10547.0,4601,Lục lạc
68476.0,4601,Bóng cho bé sơ sinh
68477.0,4601,Đồ chơi ngậm mọc răng
68478.0,4601,Đồ chơi phát nhạc cho trẻ sơ sinh
68479.0,4601,"Đồ chơi xúc xắc, lục lạc cho trẻ sơ sinh"
68481.0,4601,Đồ chơi kích thích trí tuệ cho trẻ sơ sinh
,10536,
,10537,
,10538,
,10539,
,68470,
,68480,
,68629,
,68630,
,68631,
,68632,
10554.0,6580,Máy hút sữa
2652.0,6580,Túi trữ sữa
10555.0,6580,Miếng lót thấm sữa
68419.0,6580,Dụng cụ vệ sinh máy hút sữa
68429.0,6580,Phụ kiện máy hút sữa
,10556,
,2654,
8497.0,2656,"Sữa tắm, Dầu gội cho mẹ"
10557.0,2656,"Sữa tắm, Dầu gội khô"
10558.0,2656,Mỹ phẩm chống rạn da
8498.0,2656,"Mỹ phẩm, Chăm sóc da cho mẹ"
10560.0,10559,Tinh bột nghệ
10561.0,10559,Lá xông
10562.0,10559,Túi chườm
10563.0,10559,Muối tắm theo phương pháp dân gian
10564.0,10559,Dung dịch tắm thảo dược
10565.0,6581,Máy tạo độ ẩm 
2644.0,6581,Đồ lót
10566.0,6581,Băng vệ sinh cho mẹ sau sinh
10567.0,6581,Dụng cụ hỗ trợ mẹ sau sinh
10568.0,6581,Túi đựng đồ cho mẹ
10569.0,6581,Gối đa năng cho mẹ
68437.0,6581,Gối cho thai phụ
,10571,
4428.0,1804,Tai Nghe Có Dây Nhét Tai
28638.0,1804,Tai Nghe Có Dây Chụp Tai (On-Ear)
2977.0,1804,Tai Nghe Có Dây Chụp Tai (Over-Ear)
8400.0,1811,Tai Nghe True Wireless
12878.0,1811,Tai Nghe Bluetooth Đàm Thoại
5531.0,1811,Tai Nghe Bluetooth Nhét Tai
28640.0,1811,Tai Nghe Bluetooth Chụp Tai On-Ear
4429.0,1811,Tai Nghe Bluetooth Chụp Tai Over-Ear
2324.0,1805,Loa Bluetooth
12882.0,1805,Loa Bluetooth Vi Tính
1813.0,1805,Loa Vi Tính
6653.0,1805,Loa Hi-Fi - Audiophiles
8066.0,1805,Loa Kéo
20190.0,1805,Loa Trợ Giảng
28644.0,28642,Microphone Di Động
28646.0,28642,Microphone Vi Tính
7081.0,28642,Micro Karaoke Bluetooth
,20170,
20172.0,28656,Máy Ghi Âm
1803.0,28656,Máy Nghe Nhạc
20174.0,30374,Cáp Âm Thanh
28658.0,30374,Đệm và Nút Tai Nghe
20182.0,30374,Bộ Chuyển Đổi Không Dây
5566.0,30374,Phụ Kiện Âm Thanh
,28858,
,7078,
,7079,
,26652,
,28872,
8070.0,8068,Giá treo loa
26658.0,8068,"Cáp loa, đầu chuyển"
8073.0,8068,Phụ kiện âm thanh khác
28874.0,7077,Đầu ghi phát CD
28876.0,7077,"Đầu ghi phát DVD, Blu-ray"
28878.0,7077,Đầu phát karaoke
28868.0,4966,Dàn âm thanh giải trí tại gia
28870.0,4966,Dàn Karaoke
8064.0,7075,"Loa thùng, loa vệ tinh"
8067.0,7075,"Loa thanh, Soundbar"
11516.0,7075,Loa karaoke
11518.0,7075,Loa Bookshelf
28860.0,7075,"Loa Sub, siêu trầm"
28862.0,7075,"Loa sân khấu, ngoài trời"
28866.0,7075,Loa âm trần - âm tường
,12676,
,7273,
28392.0,8251,PlayStation
28394.0,8251,Xbox
28396.0,8251,Nintendo
28398.0,8251,Máy Chơi Game Khác
,6742,
67167.0,9013,Thiết bị điều khiển
67169.0,9013,Tay bấm
,8040,
67163.0,8042,Phụ kiện VR
,2657,
,8043,
28426.0,28420,Miếng dán màn hình thiết bị đeo thông minh
28428.0,28420,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác"
28430.0,28420,Adapter Sạc - Cáp Sạc Cho Thiết Bị Đeo
8044.0,28436,Máy Bộ Đàm
12864.0,28436,Thiết Bị Nhà Thông Minh
28444.0,28436,Thiết Bị Định Vị GPS
28446.0,28436,Kim Từ Điển và Các Loại Máy Thông Dịch
10413.0,28436,Đồ Chơi Công Nghệ - Thiết Bị Số và Phụ Kiện Số Khác
20248.0,20246,Máy Tính Nhúng - Kit Phát Triển
20250.0,20246,Các Module Tích Hợp
20252.0,20246,Cảm Biến
20254.0,20246,Linh Kiện và Các Phần Cứng Khác
20256.0,20246,Thiết Bị Robot
20258.0,20246,Phụ Kiện và Dụng Cụ Khác
28434.0,20246,"Dây, Cáp Nối và Adapter Nguồn"
1820.0,28448,Thẻ Nhớ Điện Thoại
2173.0,28448,USB OTG
28450.0,10691,SIM số
28452.0,10691,SIM Data - SIM 3G / 4G
28454.0,1821,Pin Sạc Dự Phòng Di Động
28456.0,1821,Pin Sạc Dự Phòng Ốp Lưng
5006.0,1823,"Dây Cáp Sạc iPhone, iPad"
5007.0,1823,Dây Cáp Sạc Micro USB
12294.0,1823,Dây Cáp Sạc USB Type-C
28458.0,1823,Dây Cáp Sạc Đa Năng
3805.0,1823,Các Loại Cáp Khác
12908.0,3803,Adapter Sạc - Củ Sạc Thường
12918.0,3803,Adapter Sạc - Củ Sạc Xe Hơi
12928.0,3803,Đế Sạc Không Dây
28460.0,3803,Bộ Adapter Sạc Kèm Cáp Sạc
28462.0,20234,Màn Hình Thay Thế
28464.0,20234,Pin Thay Thế
28466.0,20234,Vỏ - Case Thay Thế
28468.0,20234,Linh Kiện Thay Thế Khác
28470.0,20242,Dụng cụ vệ sinh điện thoại và máy tính bảng
28472.0,20242,Dụng cụ sửa chữa điện thoại và máy tính bảng
28478.0,20220,Móc Dán Đỡ Điện Thoại
28480.0,20220,Giá Đỡ - Chân Đế Thường
28482.0,20220,"Giá Đỡ - Chân Đế Gắn Ô Tô, Xe Máy"
,20236,
,20244,
,20240,
,20222,
28484.0,1824,Miếng Dán Màn Hình Điện Thoại
28486.0,1824,Miếng Dán Thiết Bị Di Động Khác
28574.0,1822,Bao Da - Ốp Lưng Điện Thoại iPhone
28576.0,1822,Bao Da - Ốp Lưng Điện Thoại Samsung
28578.0,1822,Bao Da - Ốp Lưng Điện Thoại Xiaomi
28580.0,1822,Bao Da - Ốp Lưng Điện Thoại Oppo
28582.0,1822,Bao Da - Ốp Lưng Điện Thoại Asus
28584.0,1822,Bao Da - Ốp Lưng Điện Thoại Huawei
28586.0,1822,Bao Da - Ốp Lưng Điện Thoại Nokia
28588.0,1822,Bao Da - Ốp Lưng Điện Thoại Vivo
28590.0,1822,Bao Da - Ốp Lưng Điện Thoại Honor
28592.0,1822,Bao Da - Ốp Lưng Điện Thoại Sony
28594.0,1822,Bao Da - Ốp Lưng Điện Thoại Khác
28596.0,1822,Bao Da - Ốp Lưng iPad
28598.0,1822,Bao Da - Ốp Lưng Máy Tính Bảng Khác
28616.0,20238,Bút Cảm Ứng
28618.0,20238,Bàn Phím Rời - Ốp Tích Hợp Bàn Phím
2659.0,28620,Gậy Tự Sướng - Selfie
20212.0,28620,Lens Cho Điện Thoại
28622.0,28620,Đèn Flash Selfie - Flash Mini
28626.0,28624,Nút Bấm Chơi Game Điện Thoại
28628.0,28624,Tay Cầm Chơi Game Điện Thoại
28630.0,28624,Phụ Kiện Chơi Game Điện Thoại Khác
,1819,
,69243,
28674.0,28672,Dụng cụ vệ sinh máy tính và laptop
28676.0,28672,Dụng cụ sửa chữa máy tính và laptop
28678.0,7795,Dây Chống Trộm Laptop
28680.0,7795,Skin và Decal Dán Laptop
1832.0,7795,Đế Tản Nhiệt Laptop
28682.0,7795,Giá Đỡ Laptop
28684.0,7795,Case - Vỏ Ốp Lưng Laptop
28686.0,7795,Miếng Phủ Bàn Phím Laptop
,4880,
,28688,
,1831,
1836.0,28690,Bộ Phím Chuột Văn Phòng
1829.0,28690,Chuột Văn Phòng
1830.0,28690,Bàn Phím Văn Phòng
28694.0,28690,Phụ Kiện Phím Chuột Văn Phòng Khác
28696.0,28692,Bộ Phím Chuột Chơi Game
5267.0,28692,Bàn Phím Chơi Game
3428.0,28692,Chuột Chơi Game
28698.0,28692,Phụ Kiện Phím Chuột Chơi Game Khác
28704.0,28702,Tai Nghe Văn Phòng - Headset
2971.0,28702,Tai Nghe Chơi Game
12876.0,28706,Bảng Vẽ Đồ Họa Cảm Ứng
28708.0,28706,Bút Vẽ Đồ Họa Cảm Ứng
28710.0,28706,Bàn Rê Touchpad Cảm Ứng
28712.0,28706,Thiết Bị Cân Bằng Màu
28714.0,28706,Thiết Bị Đồ Họa và Công Cụ Khác
28716.0,12296,Dây Nguồn
28718.0,12296,Dây Cáp SATA
28720.0,12296,Dây Cáp Thunderbolt
28722.0,12296,Dây Cáp USB
28724.0,12296,Dây Cáp VGA-DVI
3804.0,12296,Cáp HDMI - Displayport
28726.0,12296,Dây Cáp Tín Hiệu Khác
28732.0,12296,Đầu Đọc Thẻ Nhớ
8519.0,12296,Hub USB
28734.0,12296,Hub Chuyển Đổi USB-A
4593.0,12296,Hub Chuyển Đổi USB Type-C
28736.0,12296,Bộ Chuyển Đổi Khác
28738.0,12296,Bộ Chuyển Đổi Tín Hiệu HDMI/VGA/DVI/DP
28740.0,12296,Cáp Song Song - Cáp Máy In - Cáp Serial
1893.0,1892,Nồi cơm điện
1894.0,1892,Nồi áp suất điện
1895.0,1892,Nồi lẩu điện
1896.0,1892,"Nồi tiềm, nồi nấu cháo"
1897.0,1892,Nồi hấp
5313.0,1892,Nồi đa năng
8123.0,1892,Nồi chiên
24072.0,1892,Nồi tiềm
1886.0,1885,Bếp hồng ngoại
1887.0,1885,Bếp điện từ
2145.0,1885,Bếp điện quang
1927.0,1885,Bếp điện kết hợp
1928.0,1885,"Bếp lẩu, nướng"
1888.0,1885,Bếp gas
67135.0,4875,Máy hút mùi kính vát
67136.0,4875,Máy hút mùi kính cong
67137.0,4875,Máy hút mùi đảo
67138.0,4875,Máy hút mùi áp tường
67141.0,4875,Máy hút mùi âm tủ
2035.0,2022,Lò vi sóng điện tử
2036.0,2022,Lò vi sóng cơ
2037.0,2022,Lò vi sóng có nướng
4746.0,2022,Lò vi sóng âm
23828.0,2022,Lò vi sóng hơi nước
2040.0,2023,Lò nướng thùng
4747.0,2023,Lò nướng âm tủ
2041.0,2023,Lò nướng thủy tinh
2042.0,2023,Lò nướng bánh mì sandwich
,2044,
2105.0,2024,Máy xay sinh tố
2850.0,2024,Máy xay cầm tay
2106.0,2024,Máy ép trái cây
2107.0,2024,Máy xay ép đa năng
2111.0,2024,Máy xay cắt đa năng
2110.0,2024,Máy xay thịt
2109.0,2024,Máy vắt cam
,1931,
,1932,
24040.0,1939,Máy pha cà phê gia đình
24048.0,1939,Máy pha cà phê chuyên dụng
24050.0,1939,Máy xay cà phê 
24054.0,1939,Phụ kiện máy pha cà phê
26486.0,1939,Viên nén cà phê
,8082,
,2025,
,2026,
,5363,
,2315,
,1942,
,7239,
,23818,
,9051,
,23820,
,23822,
,23824,
,23826,
,8728,
,2108,
1994.0,1993,Bàn ủi hơi nước
1996.0,1993,Bàn ủi hơi nước đứng
1995.0,1993,Bàn ủi khô
1998.0,1997,Máy may điện tử
1999.0,1997,Máy may cơ
2000.0,1997,Máy thêu
8083.0,1997,Máy vắt sổ
11530.0,1997,"Phụ kiện máy may, thêu, vắt sổ"
8084.0,2001,Quạt Đứng
2002.0,2001,Quạt lửng
2003.0,2001,Quạt treo tường
2004.0,2001,"Quạt hơi nước, phun sương"
5134.0,2001,Quạt trần
2005.0,2001,Quạt tháp
2006.0,2001,Quạt bàn
2007.0,2001,Quạt hộp
2008.0,2001,Quạt sạc
6818.0,2001,"Quạt hút, quạt thông gió"
24076.0,2001,Quạt mini
2038.0,2009,Hút bụi gia đình
2039.0,2009,Hút bụi cầm tay
2161.0,2009,Hút bụi công nghiệp
13224.0,2009,Phụ kiện máy hút bụi
11860.0,2009,Robot hút bụi
67129.0,4876,Bình nước úp ngược
67130.0,4876,Bình nước lắp âm
,2010,
,5614,
,5585,
26488.0,5010,Máy lọc nước có điện 
26490.0,5010,Máy lọc nước không điện
26492.0,5010,Phụ kiện máy lọc nước
26494.0,5010,Đầu lọc nước tại vòi
,5976,
,5977,
24084.0,6510,Quạt sưởi
24088.0,6510,Đèn sưởi
24090.0,6510,Máy sưởi
55948.0,55946,"Tông đơ, máy cắt tóc"
55949.0,55946,"Phụ kiện máy cạo râu, cắt tóc"
1989.0,55946,Máy cạo râu
2334.0,55946,Máy sấy tóc
11941.0,55946,"Máy ép, duỗi tóc"
11943.0,55946,Máy uốn tóc
55947.0,55946,Máy tỉa lông mũi
11709.0,1601,Mặt nạ đất sét
8208.0,1601,Mặt nạ giấy
11711.0,1601,Mặt nạ ngủ
,5872,
5894.0,3424,Kem mắt
68338.0,3424,Mặt nạ mắt
68339.0,3424,Serum mắt
68334.0,2347,Toner cho da dầu
68335.0,2347,Toner cho da thường và khô
,3422,
11683.0,3426,Kem trị mụn
11685.0,3426,Lột mụn
8306.0,3426,Kem trị sẹo
5891.0,3426,Miếng dán mụn
11675.0,17170,Kem chống lão hóa
11697.0,17170,Kem dưỡng ẩm
11669.0,17170,Kem dưỡng trắng
68337.0,17170,Kem dưỡng trị mụn và phục hồi
,17174,
11703.0,53350,Serum trị mụn và phục hồi
11673.0,53350,Serum chống lão hóa
11695.0,53350,Serum dưỡng ẩm
11667.0,53350,Serum dưỡng trắng
,8227,
,1583,
45732.0,8206,Tẩy tế bào chết vật lí
45740.0,8206,Tẩy tế bào chết hóa học
,11605,
,5893,
,5865,
8193.0,1589,"Cọ, dụng cụ trang điểm"
8194.0,1589,Mút trang điểm
8196.0,1589,Bấm mi
8197.0,1589,"Nhíp, dao cạo"
8198.0,1589,Gương trang điểm
5863.0,1589,"Máy đánh kem, trang điểm"
8189.0,1589,Lông mi giả
8190.0,1589,Miếng dán mi
1640.0,1585,Phấn má
11759.0,1585,BB cream
1600.0,1585,CC cream
2346.0,1585,Che khuyết điểm
1604.0,1585,Kem lót
8188.0,1585,"Highligh, tạo khối"
1596.0,1585,"Phấn nền, kem nền"
11769.0,1585,Phấn tạo khối
11767.0,1585,Phấn nước
1597.0,1585,Phấn phủ
1605.0,1586,Phấn mắt
1607.0,1586,Kẻ mắt
1608.0,1586,Kẻ chân mày
1641.0,1586,Mascara
8191.0,1586,Kem lót cho mắt
11779.0,1586,"Sáp, bột nhũ mắt"
1614.0,1587,Chì kẻ viền môi
1611.0,1587,Son bóng
11797.0,1587,Son bút
8192.0,1587,Son kem
11795.0,1587,"Son nền, che khuyết điểm môi"
1609.0,1587,Son thỏi
11799.0,1587,Son tint
1612.0,1587,"Son dưỡng môi, trị thâm"
17184.0,1587,Son dưỡng
68186.0,1587,Son gió
68187.0,1587,Son lì
68188.0,1587,Son nhũ
,53354,
,8228,
68166.0,1752,Dung dịch vệ sinh nam
68167.0,1752,Dung dịch vệ sinh phụ nữ
,17186,
68608.0,8300,Băng vệ sinh quần
68610.0,8300,Cốc nguyệt san
68611.0,8300,Tampon
,4408,
68540.0,3449,"Tẩy lông chân, tay"
68541.0,3449,Tẩy lông mặt
68542.0,3449,Tẩy lông nách
68543.0,3449,Tẩy lông vùng kín
11745.0,17162,"Khử mùi cho cả nam, nữ"
68587.0,17162,Khử mùi cho nam
68588.0,17162,Khử mùi cho nữ
10225.0,11757,Bộ chăm sóc tóc và cơ thể
17460.0,11757,Bộ sản phẩm chăm sóc cơ thể
10218.0,11757,Bộ sản phẩm tiêu dùng cho nữ
10220.0,11757,Bộ chăm sóc toàn thân khác
11749.0,8218,Sản phẩm làm hồng nhũ hoa
11751.0,8218,Kem nở và săn chắc ngực
8216.0,1610,Dưỡng ẩm
8217.0,1610,Dưỡng trắng
11731.0,1610,Săn chắc da
4413.0,1610,Sữa dưỡng thể
68539.0,1610,Dầu dưỡng thể
,11755,
11735.0,11733,Tinh dầu massage
11737.0,11733,Kem massage
11747.0,1617,Xịt toàn thân
13878.0,8212,Dụng cụ tắm
2348.0,8212,Muối tắm
11729.0,8212,Tinh dầu tắm
1598.0,8212,Sữa tắm
1602.0,8212,Xà phòng tắm
11739.0,1615,Chống nắng dạng xịt
11741.0,1615,Chống nắng dạng kem
11743.0,1615,Chống nắng dạng lotion
17160.0,1615,Sản phẩm chống nắng khác
8221.0,1619,Massage
,11753,
,8308,
,8309,
,8226,
,8229,
,8220,
,8602,
,8224,
,11868,
,8225,
1613.0,8222,Dầu Gội
1616.0,8222,Dầu Xả
8223.0,8222,"Bộ dầu gội, xả"
5884.0,8222,Gội xả 2in1
68296.0,8222,Dầu gội khô
11827.0,1620,"Gel, sáp vuốt tóc"
11829.0,1620,Keo xịt tóc
17180.0,1620,Tạo kiểu tóc khác
11815.0,1620,"Thuốc duỗi, uốn"
68286.0,1623,Nhuộm tóc lâu dài
68287.0,1623,Nhuộm tóc tạm thời
68288.0,1623,Rửa màu tóc nhuộm
11817.0,7065,Kem ủ tóc
11819.0,7065,Mặt nạ tóc
11821.0,7065,"Serum, dầu dưỡng tóc"
11823.0,7065,Dầu bóng tóc
11825.0,7065,Xịt dưỡng tóc
17176.0,7065,Dưỡng tóc khác
17178.0,7065,"Kem ủ, dưỡng tóc khác"
17182.0,7065,"Thuốc nhuộm, duỗi, uốn khác"
,7061,
,1636,
,1637,
,68189,
,68190,
,8167,
11831.0,8166,Lô quấn tóc
7064.0,8166,"Lược, băng đô"
,8165,
11933.0,8164,Làm thon gọn cơ thể
11935.0,8164,Massage mặt
,11937,
,1634,
11639.0,5905,Máy rửa mặt
11641.0,5905,Dụng cụ rửa mặt khác
68261.0,5905,Bông rửa mặt
68262.0,5905,Cọ rửa mặt
68264.0,5905,Máy đẩy tinh chất
,11689,
11803.0,1590,Bộ chăm sóc móng
8205.0,1590,"Bộ dụng cụ, phụ kiện làm móng"
8204.0,1590,Bộ màu sơn móng
1622.0,1590,Dụng cụ làm móng
8202.0,1590,Miếng dán trang trí móng
8199.0,1590,Sơn móng
8200.0,1590,"Nước tẩy sơn móng, dưỡng móng"
8201.0,1590,Móng giả
,68283,
,68285,
8168.0,11903,Máy đo huyết áp
11905.0,11903,"Máy, que thử đường huyết"
11907.0,11903,Máy đo nồng độ oxy máu
11909.0,11903,Máy đo cholesterol
11911.0,11903,Đai lưng
11913.0,11903,Máy soi ngực
11915.0,11903,Ống tai nghe
8171.0,11903,Nhiệt kế
68231.0,11903,Máy đo nhịp tim
8170.0,11903,Cân sức khỏe
,11925,
,11921,
,2342,
,8172,
68191.0,11923,Chườm lạnh
68192.0,11923,Chườm nóng
,11927,
68233.0,11929,Bộ sơ cứu thương
68235.0,11929,Dụng cụ sơ cứu khác
68236.0,11929,Găng tay y tế
,11931,
,1633,
,8305,
,2162,
,68211,
68251.0,11939,"Định hình cánh tay, bàn tay, ngón tay"
68252.0,11939,"Định hình đầu gối, chân, bàn chân"
68253.0,11939,"Định hình hông, eo"
68254.0,11939,"Định hình lưng, vai, cổ"
68255.0,11939,Hỗ trợ ngực
11851.0,2826,Chăm sóc tóc và móng
11855.0,2826,Tăng kích cỡ ngực
56036.0,2826,Collagen
56037.0,2826,Hỗ trợ chăm sóc da
56038.0,2826,Thơm cơ thể
11891.0,2826,Kiểm soát cân nặng
11885.0,2827,"Nhân Sâm, Hồng Sâm"
11887.0,2827,Tỏi đen
11889.0,2827,Nghệ
56040.0,2827,Tảo
56041.0,2827,Sản phẩm từ ong
55951.0,55950,Canxi
55952.0,55950,Kẽm
55953.0,55950,Magie
55954.0,55950,Sắt
55955.0,55950,Vitamin A
55956.0,55950,Vitamin B
55957.0,55950,Vitamin C
55958.0,55950,Vitamin D
55959.0,55950,Vitamin E
11857.0,55950,Vitamin tổng hợp
56015.0,56014,Dầu xoa bóp
56016.0,56014,Tăng chiều cao
11859.0,56014,Hỗ trợ xương khớp
56017.0,11861,Cải thiện trí nhớ
56018.0,11861,Hỗ trợ giấc ngủ
56019.0,11869,Men vi sinh
56021.0,11869,Hỗ trợ dạ dày
56022.0,11869,Hỗ trợ bệnh trĩ
56024.0,11869,Bổ sung chất xơ
56025.0,11869,Hỗ trợ tiêu hóa khác
56020.0,11867,Bổ mắt
56023.0,11867,Dung dịch nhỏ mắt
56026.0,11871,Giảm Cholesterol
56027.0,11871,Ổn định huyết áp
56028.0,11871,Hỗ trợ tai biến
56029.0,11871,Hỗ trợ tim mạch khác
,11873,
,11863,
56031.0,11875,Giải rượu
56032.0,11875,Thải độc gan
56033.0,11875,Thải độc cơ thể khác
56034.0,56030,Tăng cường sinh lý
11879.0,56030,Sinh lý nam
11881.0,56030,Sinh lý nữ
56035.0,56030,Cân bằng nội tiết tố
,1630,
,1631,
,1627,
68301.0,11833,Bàn chải thường
53348.0,11833,Bàn chải điện
68321.0,11835,Kem đánh răng cho răng nhạy cảm
68322.0,11835,Kem đánh răng ngừa sâu răng
68323.0,11835,Kem đánh răng trắng răng
,11837,
,10228,
,1626,
,68329,
,68330,
,11878,
,11882,
,11884,
37592.0,11888,Xe mô tô dưới 175cc
37594.0,11888,Xe mô tô trên 175cc
,13100,
,37596,
,37598,
,6072,
67253.0,6071,Xe đạp điện phổ thông
67254.0,6071,Xe đạp có trợ lực điện
,11890,
67258.0,6073,Phụ kiện xe điện khác
67257.0,6073,Pin xe điện
67256.0,6073,Sạc xe điện
,8435,
24370.0,11892,Xe đạp leo núi
24374.0,11892,Xe đạp cuộc
,11894,
,11896,
,11898,
,11900,
,11914,
,11902,
,24376,
,24372,
,68638,
,68639,
,68640,
37602.0,37600,Sedan 4 chỗ ngồi
37604.0,37600,Sedan 5 chỗ ngồi
,37606,
,37676,
,37608,
,37610,
,37612,
,37614,
,37616,
,37618,
,37620,
,37622,
,37624,
,37626,
,37628,
,37630,
,37632,
,37634,
67300.0,54698,Xe điện nhiên liệu Hydro (FCEV)
67301.0,54698,Xe Hybrid (HEV)
