product_id,product_name,product_url,pricing_current,pricing_original,product_image_url,inventory_status,inventory_type,created_date,quantity_sold,brand_id,brand_name,brand_slug,seller_id,seller_name,seller_link,seller_image_url,category_id,sub_category_id,brand_name
270958179,Laptop Asus Vivobook 15 OLED A1505VA L1114W (Core i5-13500H | 16GB | 512GB | Iris Xe Graphics | 15.6inch FHD | Windows 11 SL | Đen) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p270958179.html?spid=270958180,17090000,20490000,https://salt.tikicdn.com/cache/280x280/ts/product/3d/f1/a4/09a12c5bde34e56c7e3b79e11669dc66.png,available,backorder,276,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
247443890,Laptop ASUS ExpertBook B3 B3402FEA-EC0316T /Đen/ i5-1135G7 / RAM 8GB /512GB SSD/14.0 inch FHD/ Touch screen/ FP/ NumberPad/ Túi+ bút+ WIRELESS MOUSE/Win 10 home/ 3cell/ 2Yrs - Hàng chính hãng,https://tiki.vn/product-p247443890.html?spid=247443891,16788000,16788000,https://salt.tikicdn.com/cache/280x280/ts/product/a5/33/01/5e42a05107149a67b46ba23e7ca79cb0.jpg,available,backorder,420,,17826,Asus,asus,33284,Ben Computer,https://tiki.vn/cua-hang/ben-computer,c6/a5/1a/5243848c5f08ddcfc08ff0019fe5ed27.jpg,29010,29010,Asus
273513559,Laptop Asus Vivobook 14 OLED A1405VA-KM095W (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K OLED | Win 11 | Bạc) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p273513559.html?spid=273513560,16690000,21290000,https://salt.tikicdn.com/cache/280x280/ts/product/23/bc/60/31ef21ac31810ef3ed1061efc876c087.png,available,backorder,157,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
222529881,Laptop Asus ExpertBook B1400 - B1400CEAE-EK3724 (Chip Intel Core i5-1135G7 | RAM 8GB | SSD 256GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng,https://tiki.vn/product-p222529881.html?spid=222529884,13490000,19900000,https://salt.tikicdn.com/cache/280x280/ts/product/fe/49/f7/35576f8f9483d943643c43cb894f8bc4.png,available,backorder,446,1.0,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29010,29010,Asus
225195503,"Máy Tính Xách Tay Laptop Asus Zenbook Q409ZA (Intel Core i5-1240P, Ram 8GB, SSD 256GB, 2.8K OLED) - Hàng Chính Hãng",https://tiki.vn/product-p225195503.html?spid=225195505,16680000,16680000,https://salt.tikicdn.com/cache/280x280/ts/product/81/db/84/afdc070ca5d46ba9471c7a9a66fbcab7.png,available,backorder,443,,17826,Asus,asus,11119,GIA DỤNG VIỆT,https://tiki.vn/cua-hang/nguyen-van-thang,47/20/4f/9800dd1b2ca67db582030ded1dc700b3.png,29010,29010,Asus
272828266,Laptop Asus Vivobook Go 14 E1404FA-NK177W (Ryzen 5 7520U | 16GB | 512GB | 14 inch FHD | AMD Radeon Graphics | Win 11 | Bạc) - Hàng Chính Hãng,https://tiki.vn/product-p272828266.html?spid=272828267,12390000,15590000,https://salt.tikicdn.com/cache/280x280/ts/product/85/45/9b/5fb899d41a0f8d927c64f126794bc312.png,available,backorder,206,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
225195387,"Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Asus VivoBook R565EA-UH51T (Core i5-1135G7, 8GB Ram, 256GB SSD, 15.6 Inch FHD Cảm ứng, Win10, Xám - Hàng Chính Hãng",https://tiki.vn/product-p225195387.html?spid=225195388,16020000,16020000,https://salt.tikicdn.com/cache/280x280/ts/product/02/b7/8b/7bd87c7e4ce32d719b9a55391d746ad7.jpg,available,backorder,443,,17826,Asus,asus,11119,GIA DỤNG VIỆT,https://tiki.vn/cua-hang/nguyen-van-thang,47/20/4f/9800dd1b2ca67db582030ded1dc700b3.png,29010,29010,Asus
273698446,Laptop Asus Zenbook 14 OLED UX3402VA (Intel Core I5-1340P | Ram 16GB | SSD 512GB | 14 inch OLED WQXGA+ | Win 11 Bản quyền - Asus-UX3402VA-KM085W ) - Hàng Chính Hãng,https://tiki.vn/product-p273698446.html?spid=273698447,25890000,37990000,https://salt.tikicdn.com/cache/280x280/ts/product/6f/49/b0/a4a37355469a5663ef6b5b5d492c05f0.png,available,backorder,136,,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29010,29010,Asus
273472177,Laptop Asus Vivobook 16 M1605YA-MB303W (AMD Ryzen 7 7730U | 16GB | 512GB | AMD Radeon | 16 inch WUXGA | Win 11 | Bạc) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p273472177.html?spid=273472179,14690000,18590000,https://salt.tikicdn.com/cache/280x280/ts/product/a8/fe/fb/1da0d59e544cb40fef24fa8c8ca70d71.png,available,backorder,160,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
273716533,Laptop Asus Expertbook B1502CBA B1502 (Intel Core i5-1235U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,https://tiki.vn/product-p273716533.html?spid=273716534,14490000,18890000,https://salt.tikicdn.com/cache/280x280/ts/product/8b/45/b8/217c5775bd403c6badf2cb99805f5e27.jpg,available,backorder,133,,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29010,29010,Asus
