SubCategoryID,ProductID
1796,167465704
1796,170448099
1796,197666071
1796,125753416
1796,125753291
1796,197651936
1796,197907038
1796,84757299
1796,171852890
1796,196176544
1796,174085242
1796,197905982
1796,249730344
1796,224873580
1796,215097578
1796,197902452
1796,252073075
1796,251772653
1796,271290719
1796,252865847
1796,274019932
1796,271234577
1796,248185228
1796,274516951
1796,248235765
1796,252073056
1796,252072952
1796,212261734
1796,270471106
1796,215119245
1796,274524033
1796,258766897
1796,249851724
1796,200829966
1796,200848570
1796,274257669
1796,200819471
1796,253380146
1796,191089547
1796,224186586
1796,215125094
1796,271234313
1796,201001781
1796,191636459
1796,200816374
1796,274019962
1796,215135773
1796,270976558
1796,217276360
1796,160051501
1796,249730338
1796,167465856
1796,274516245
1796,252073258
1796,271389593
1796,270471101
1796,171685825
1796,249730334
1796,195894801
1796,252073151
1796,271368354
1796,274524050
1796,263117493
1796,225912504
1796,170449059
1796,172920927
1796,274424330
8061,163914808
8061,204237269
8061,181977398
8061,31261844
8061,73842403
8061,11415485
8061,170165701
8061,42333095
8061,144200408
8061,117929342
8061,11251711
8061,16521748
8061,4048581
8061,23142193
8061,192694043
8061,117929538
8061,47292697
8061,31820638
8061,55197731
8061,4048043
8061,29440849
8061,4059671
8061,170727305
8061,14508445
8061,157835051
8061,257866809
8061,121154009
8061,11376644
8061,113475741
8061,94453667
8061,52326343
8061,54882670
8061,156222386
8061,54989813
8061,16518032
8061,52481412
8061,117347869
8061,54683561
8061,125171841
8061,15428119
8061,170165658
8061,23865953
8061,172537996
8061,136199385
8061,258330471
8061,252884859
8061,53380152
8061,220678495
8061,198868735
8061,220670303
8061,257861524
8061,52002453
8061,173789184
8061,258668285
8061,102620086
8061,226552005
8061,16518729
8061,274869053
8061,198868573
8061,58146831
8061,29446449
8061,252884932
29010,108924121
29010,191659040
29010,183743642
29010,190725476
29010,146563301
29010,187188428
29010,186984673
29010,179403775
29010,127377025
29010,143022294
29010,155530449
29010,180396084
29010,179167744
29010,151839086
29010,180396187
29010,163871476
29010,180396111
29010,135268243
29010,155831428
29010,70692002
29010,77117709
29010,160305537
29010,177639585
29010,177455788
29010,189466548
29010,177631977
29010,177614108
29010,180396082
29010,161225920
29010,67982880
29010,134947044
29010,179408253
29010,174216794
29010,190725467
29010,106318753
29010,192926769
29010,197751617
29010,183243309
29010,140743794
29010,173151886
29010,196907103
29010,191694005
29010,189572223
29010,136940990
29010,160445791
29010,169264166
29010,121405779
29010,189365717
29010,196161158
29010,164397018
29010,155530453
29010,186434417
29010,189572199
29010,189696941
29010,180396140
29010,163871484
29010,186985454
29010,136951412
29010,196911702
29010,143172648
29010,196906988
29010,162188204
29010,136975279
29010,136979185
29010,186479817
29010,186479612
29010,196909214
29010,189698164
29010,158583026
29010,172472210
29010,189466659
29010,155974507
29010,186191702
29010,134496483
29010,197770991
29010,151676582
29010,193859847
29010,189697988
29010,160449446
29010,158583221
29010,189696865
29010,190725443
29010,136983195
29010,189696649
29010,187196562
29010,189700810
29010,186434665
29010,164960057
29010,191726143
29010,186635020
29010,189696547
29010,191717423
29010,160449183
29010,92555400
29010,160449181
29010,141322626
29010,189700471
29010,179409290
29010,137127320
29010,155530401
29010,189700765
29010,186633058
29010,191723144
29010,179377370
29010,117806374
29010,263753733
29010,213818760
29010,201509133
29010,225205695
29010,273531041
29010,273279238
29010,273486388
29010,201967460
29010,249160185
29010,273643995
29010,193125722
29010,273513557
29010,273602684
29010,199264057
29010,199104660
29010,251546151
29010,214863346
29010,273464609
29010,253300191
29010,273379339
29010,273463773
29010,274368044
29010,272354928
29010,206136948
29010,199053702
29010,198984680
29010,225917288
29010,214615804
29010,199631690
29010,273587244
29010,273456189
29010,214863371
29010,195891630
29010,273519255
29010,248277859
29010,205305631
29010,198593149
29010,273217826
29010,251547656
29010,251545181
29010,224114093
29010,273532075
29010,225206695
29010,252356843
29010,206862580
29010,190507969
29010,180396090
29010,214615798
29010,192729516
29010,273645818
29010,273231355
29010,215097522
29010,198592225
29010,252174150
29010,198592513
29010,210941889
29010,273520127
29010,225363237
29010,251546384
29010,249085376
29010,225226354
29010,204677811
29010,214615797
29010,248266752
29010,214593527
29010,205996228
29010,251547580
29010,135092859
29010,214615807
29010,270237378
29010,225934432
29010,273664679
29010,273214573
29010,247829105
29010,263450606
29010,225917268
29010,273537223
29010,274503930
29010,262692522
29010,210941880
29010,249033674
29010,207041896
29010,214619356
29010,244299479
29010,249136428
29010,272526551
29010,251545298
29010,273495791
29010,247443969
29010,190725464
29010,213998715
29010,252566338
29010,273495615
29010,248808510
29010,252011523
29010,222680363
29010,206840788
29010,225917309
29010,248810963
29010,252354629
29010,205999091
29010,210941887
29010,206051973
29010,199901611
29010,186584312
29010,273519208
29010,249960577
29010,273218013
29010,248280222
29010,251547184
29010,199691055
29010,225206828
29010,258569050
29010,249035977
29010,274033248
29010,273292838
29010,273645750
29010,248280562
29010,210941886
29010,273231142
29010,195902379
29010,205962360
29010,198592308
29010,225917324
29010,225917269
29010,253414659
29010,135093811
29010,252064720
29010,155830485
29010,214615800
29010,274502092
29010,203317484
29010,252212309
29010,208603647
29010,273520871
29010,270139751
29010,210941904
29010,274825404
29010,273523285
29010,199618391
29010,210941891
29010,198995750
29010,248287190
29010,273498232
29010,253403038
29010,269955670
29010,274754596
29010,273524532
29010,252220920
29010,210941894
29010,252509121
29010,273458720
29010,247459364
29010,190725441
29010,272373606
29010,210941902
29010,210941895
29010,252566514
29010,213755302
29010,270238220
29010,270207303
29010,253096916
29010,214944753
29010,214956101
29010,214863348
29010,271382436
29010,271389249
29010,273747303
29010,213867594
29010,198436830
29010,270207528
29010,274724321
29010,270958179
29010,273588815
29010,272449342
29010,203790066
29010,273186974
29010,195902569
29010,198462692
29010,273465024
29010,273503426
29010,199520055
29010,252174116
29010,252216947
29010,225917253
29010,225206280
29010,222623722
29010,225917347
29010,269955838
29010,253059174
29010,274854577
29010,198572369
29010,198592553
29010,251545496
29010,249383414
29010,225195616
29010,273590783
29010,272494029
29010,271385968
29010,189588675
29010,213998268
29010,201509157
29010,150656150
29010,203757948
29010,274754883
29010,248913500
29010,92621126
29010,214863408
29010,133697603
29010,270207358
29010,249145230
29010,274420903
29010,273231106
29010,181779366
29010,253300205
29010,270206343
29010,193110691
29010,225917273
29010,249945720
29010,183719135
29010,274608371
29010,273455715
29010,203320162
29010,273634022
29010,215097526
29010,198437064
29010,196673537
29010,214863409
29010,189466838
29010,273466115
29010,201831052
29010,155530390
29010,247443890
29010,273679080
29010,225917302
29010,127363787
29010,214863351
29010,198302927
29010,249669475
29010,262387524
29010,214961090
29010,247716891
29010,271383201
29010,222529881
29010,274831313
29010,274693075
29010,273513559
29010,213568499
29010,271246114
29010,271365172
29010,253300189
29010,253630333
29010,225195503
29010,258839143
29010,273906240
29010,270209245
29010,219385976
29010,225917335
29010,213774142
29010,225942250
29010,273647623
29010,249947165
29010,273502975
29010,225917244
29010,190463775
29010,225211212
29010,219395853
29010,225917247
29010,274032299
29010,273523458
29010,273494497
29010,225205574
29010,214619946
29010,222618764
29010,215097545
29010,273534234
29010,248913699
29010,252173934
29010,216469746
29010,193859871
29010,273534939
29010,195891105
29010,140143812
29010,213998305
29010,252172447
29010,248912576
29010,214863354
29010,270139607
29010,214863355
29010,217777182
29010,273455506
29010,274556325
29010,272828266
29010,198593129
29010,274867114
29010,263451423
29010,225917341
29010,249936050
29010,198123513
29010,263052607
29010,263053642
29010,192729512
29010,195901063
29010,216469489
29010,273534544
29010,210941899
29010,273670014
29010,272493335
29010,252217237
29010,204873949
29010,273684462
29010,214863390
29010,225917249
29010,189387430
29010,214863366
29010,205996665
29010,225917301
29010,224041690
29010,272373222
29010,252221655
29010,208679570
29010,251546905
29010,273679076
29010,248163672
29010,225195387
29010,214949297
29010,273698446
29010,214617998
29010,271380888
29010,273332620
29010,127257005
29010,147114276
29010,146952333
29010,222707075
29010,274724065
29010,273472177
29010,165875543
29010,259478115
29010,273888066
29010,217613027
29010,273949286
29010,181779593
29010,273519091
29010,272451911
29010,167383382
29010,186228376
29010,273217831
29010,225210585
29010,273520631
29010,273716533
29010,186272654
29010,253630371
29010,273786864
29010,158716872
29010,207042577
29010,199692559
29010,222604396
29010,252483528
29010,254037439
29010,174500984
29010,273502836
29010,204669071
29010,273536862
29010,247409237
29010,225210012
29010,273464318
29010,252299487
29010,189695021
29010,252172436
29010,274775419
29010,225210921
29010,254037204
29010,271472655
29010,205533241
29010,263449954
29010,270207472
29010,253630026
29010,198732215
29010,195879701
29010,249160543
29010,249387966
29010,273607610
29010,203292486
29010,199530521
29010,249950252
29010,206307542
29010,273471481
29010,214672900
29010,225917343
29010,192121325
29010,208603253
29010,273519102
29010,249033052
29010,248807159
29010,210938279
29010,252174435
29010,247706572
29010,273645720
29010,214672808
29010,213813597
29010,214863343
29010,271347978
29010,248543177
29010,213998240
29010,201509070
29010,263679019
29010,225940640
29010,205958937
29010,208601090
29010,225917303
29010,155530342
29010,215104482
29010,214937721
29010,214962289
29010,263082579
29010,273333335
29010,263045757
29010,270209881
29010,274724242
29010,274016468
29010,274368447
29010,273502869
29010,273472091
29010,214863400
29010,252173715
29010,248755613
29010,254037367
29010,249009034
29010,273536581
29010,273519841
29010,130470405
29010,214863378
29010,92621088
29010,274734984
29010,195319601
29010,263048763
29010,273471824
29010,253403059
29010,273643972
29010,273503169
29010,262551821
29010,214863401
29010,251545386
29010,219401840
29010,274037754
29010,267259879
29010,198458863
29010,273534843
29010,192765349
29010,203293886
29010,274557094
29010,273431022
29010,247656002
29010,201712505
29010,215590370
29010,252208968
29010,248912686
29010,272190026
29010,205303070
29010,272837816
29010,270165316
29010,225273080
29010,273520821
29010,270208639
29010,248267368
29010,270841526
29010,247667408
29010,253305778
29010,204954625
29010,225917331
29010,190506909
29010,199104980
29010,272111332
29010,272178565
29010,139716070
29010,214678095
29010,214655695
29010,225917354
29010,274548121
29010,186135963
29010,274556222
29010,273231034
29010,273520502
29010,254037909
29010,252211207
29010,175807146
29010,225187153
29010,249160304
29010,198592717
29010,258669915
29010,214863341
29010,201831003
29010,225917274
29010,274784696
29010,273463558
29010,210941881
29010,225917228
29010,213998703
29010,273747677
29010,263450553
29010,214678200
29010,253409946
29010,252171302
29010,205300671
29010,273519388
29010,249145135
29010,273536792
29010,249086389
29010,160445997
29010,203285275
29010,272448563
29010,272177964
29010,271949876
29010,273002756
29010,220792455
29010,247719163
29010,214619081
29010,271381785
29010,270206375
29010,271411857
29010,274400193
29010,272177505
29010,270207908
2458,124742926
2458,189371737
5584,186136339
5584,159909050
5584,181475022
5584,186139798
5584,184627417
5584,161165433
5584,181483376
5584,149759687
5584,186137683
5584,186434258
5584,155530352
5584,149759699
5584,190460046
5584,248422276
5584,258667815
5584,271472616
5584,216353665
5584,213565026
5584,251547240
5584,274421223
5584,273686885
5584,274792349
5584,247666447
5584,274935091
5584,271384087
5584,263060037
5584,273432118
5584,252587213
5584,263057332
5584,208103182
5584,208174441
5584,253403050
5584,262527066
5584,201911413
5584,248422278
5584,248830867
5584,262530474
5584,274378954
5584,239182600
5584,273631435
5584,271132926
5584,248172331
5584,271145206
5584,249199739
5584,213565032
5584,273286353
5584,202482071
5584,206133399
5584,208679566
5584,225917243
5584,263052689
5584,249384402
5584,249667643
5584,213565029
5584,272413759
5584,274791956
5584,274016489
5584,252587227
5584,273309458
5584,141087618
5584,214593523
5584,247853324
5584,225917281
5584,217777191
5584,274383541
5584,225917282
5584,272407267
5584,271414723
5584,270511042
5584,274934516
5584,215098238
5584,274382515
5584,215098242
5584,249667967
5584,270994046
5584,262733862
5584,208174851
5584,215097540
5584,213565028
5584,225917251
5584,270837635
5584,208174618
5584,274022049
5584,202508674
5584,272178405
5584,271416179
5584,270545887
5584,273506176
5584,217777173
5584,173267525
5584,206133001
5584,135572927
5584,272172751
5584,272398952
5584,142791368
5584,252061110
5584,199023385
5584,199608103
5584,251547314
5584,213804144
5584,271003851
5584,272186808
5584,208302969
29008,263051645
29008,247867291
29008,273187662
29008,271264846
29008,72864540
29008,274643985
29008,273329318
28932,167932609
28932,53257028
28932,263580244
28932,185174097
28932,556922
28932,159887307
28932,56251562
28932,176926831
28932,141260215
28932,49729824
28932,51424090
28932,2388119
28932,50608552
28932,55994870
28932,182095566
28932,193925997
28932,196675260
28932,117726779
28932,186201894
28932,17954263
28932,130048917
28932,99983818
28932,8105301
28932,126864503
28932,50604092
28932,130048539
28932,165941799
28932,20015889
28932,35339655
28932,172493235
28932,66618283
28932,87942548
28932,102641852
28932,159971558
28932,94173532
28932,171729035
28932,52161959
28932,191426395
28932,50330887
28932,192810278
28932,94161538
28932,154706046
28932,121042701
28932,127783684
28932,76688114
28932,78496225
28932,176779832
28932,181120107
28932,191691830
28932,131536178
28932,167512892
28932,17954259
28932,23108915
28932,197747302
28932,35349864
28932,94091602
28932,19898501
28932,180863113
28932,178226573
28932,191586788
28932,121042610
28932,104723028
28932,56251213
28932,169265429
28932,167509919
28932,165974512
28932,115745956
28932,11494985
28932,71062970
28932,174054662
28932,158222541
28932,190110553
28932,195998924
28932,174361280
28932,191123264
28932,190118360
28932,2004439
28932,95156956
28932,414293
28932,153506074
28932,116383009
28932,174361298
28932,127493269
28932,108968208
28932,100000549
28932,533630
28932,193153681
28932,191447319
28932,178544681
28932,136897318
28932,177413424
28932,140482657
28932,80370740
28932,196292680
28932,192643306
28932,92126754
28932,568376
28932,93206302
28932,196002217
28932,128971887
28932,184618853
28932,186200852
28932,186225055
28932,177467511
28932,190115219
28932,88246774
28932,91510748
28932,195430298
28932,196292349
28932,196292635
28932,186453147
28932,144582226
28932,101217807
28932,169312517
28932,135807319
28932,192640149
28932,95156910
28932,190110259
28932,159887691
28932,25138860
28932,21772423
28932,130634855
28932,114447491
28932,37891357
28932,192640066
28932,142428709
28932,177562089
28932,856259
28932,109427263
28932,32595641
28932,111445821
28932,51542368
28932,95157041
28932,533264
28932,185409357
28932,272446150
28932,274024794
28932,206156487
28932,217200713
28932,215217508
28932,217184473
28932,116828330
28932,216441655
28932,273551877
28932,274363257
28932,200771910
28932,271199310
28932,49525284
28932,207841040
28932,274729438
28932,184619587
28932,273123816
28932,263575487
28932,270652060
28932,273545536
28932,216357406
28932,270300198
28932,188665656
28932,271385916
28932,273552282
28932,274729739
28932,270958462
28932,270487594
28932,161461364
28932,272634989
28932,271326524
28932,274024397
28932,273125406
28932,217184789
28932,270975083
28932,263694289
28932,115746278
28932,198119999
28932,216915147
28932,10736184
28932,217318763
28932,263577513
28932,214101288
28932,197148356
28932,274687360
28932,274247809
28932,270785663
28932,274751949
28932,205222409
28932,214050026
28932,274835205
28932,273651382
28932,274868289
28932,273373445
28932,273650356
28932,262733922
28932,270976205
28932,272787298
28932,270786241
28932,225175378
28932,199996501
28932,273703605
28932,274044697
28932,271362670
28932,272483524
28932,274447473
28932,117070570
28932,274722142
28932,273650624
28932,274028381
28932,273703472
28932,273603484
28932,262083019
28932,201074161
28932,185409580
28932,262083630
28932,262734559
28932,249037014
28932,263082227
28932,195510167
28932,271337585
28932,196675321
28932,200780041
28932,207356761
28932,3580393
28932,195510725
28932,262661032
28932,139043984
28932,158215387
28932,197639285
28932,274806886
28932,274694357
28932,274881301
28932,273553136
28932,262083122
28932,208443550
28932,196028644
28932,115745835
28932,274751732
28932,273163386
28932,274112811
28932,247268549
28932,273701284
28932,116394456
28932,274729265
28932,247840703
28932,213935256
28932,225960182
28932,274025327
28932,273543438
28932,140036196
28932,273702762
28932,225175188
28932,271386268
28932,186583086
28932,274029195
28932,274499417
28932,213930981
28932,273951571
28932,177438403
28932,273086661
28932,274761952
28932,206308480
28932,270976745
28932,274527848
28932,217200739
28932,273271980
28932,274052520
28932,263104859
28932,116750196
28932,262749814
28932,270849806
28932,274044799
28932,207751158
28932,217547409
28932,207839793
28932,217548651
28932,217637357
28932,274872944
28932,214101342
28932,217628185
28932,47169103
28932,263030319
28932,213521347
28932,201851825
28932,274835165
28932,204644990
28932,274034095
28932,198926394
28932,253324656
28932,262083266
28932,274751527
28932,45620327
28932,247879010
28932,165030443
28932,274722350
28932,271981368
28932,273082953
28932,274034085
28932,274835797
28932,273219428
28932,274031968
28932,269984450
28932,274450322
28932,273552037
28932,273603553
28932,270469900
28932,273702522
28932,274013500
28932,221231629
28932,273650052
28932,263103802
28932,262749931
28932,274904622
28932,100517001
28932,201081255
28932,274755018
28932,199910794
28932,269893190
28932,94156607
28932,183892157
28932,158641130
28932,215095089
28932,217316842
28932,196675258
28932,217316813
28932,274881139
28932,242484424
28932,263453887
28932,273510759
28932,251532675
28932,273095852
28932,59165734
28932,273701403
28932,272413624
28932,118518082
28932,273512813
28932,199020460
28932,274355894
28932,271437399
28932,121042680
28932,195954091
28932,274034181
28932,274025289
28932,182754304
28932,269895093
28932,274722909
28932,273373492
28932,201852225
28932,272060293
28932,217427321
28932,274024276
28932,273170436
28932,269952815
28932,36164834
28932,274449616
28932,181779583
28932,274857126
28932,272059758
28932,214826965
28932,273651864
28932,273701356
28932,263106899
28932,201847295
28932,117094830
28932,193513631
28932,46653728
28932,244289527
28932,212111964
28932,165969042
28932,271327251
28932,217442979
28932,272839287
28932,259563842
28932,273552475
28932,271907922
28932,215097518
28932,263048572
28932,273553460
28932,192642989
28932,177350712
28932,274025850
28932,274021467
28932,260924849
28932,274722733
28932,20015900
28932,262584350
28932,273600917
28932,206234619
28932,159971569
28932,252387297
28932,273703466
28932,198792003
28932,206236765
28932,263105394
28932,225941521
28932,204610867
28932,263296942
28932,200841163
28932,158746148
28932,209351939
28932,205698763
28932,21776254
28932,196675316
28932,217777867
28932,197148924
28932,197147803
28932,204382591
28932,270470507
28932,94149920
28932,217777814
28932,105637794
28932,217316853
28932,274687359
28932,274687364
12672,58257520
12672,207253074
12672,185944336
12672,704169
12672,195660569
12672,141774444
12672,169479395
12672,192935935
12672,50085665
12672,119111881
12672,179750204
12672,67449297
12672,128778031
12672,101152159
12672,230251719
12672,97851120
12672,159058916
12672,124486000
12672,197192611
12672,50086320
12672,157078205
12672,194479968
12672,195660563
12672,195660573
12672,274826730
12672,250106454
12672,131376254
12672,171606540
12672,161374218
12672,99998451
12672,195660483
12672,33394028
12672,186705790
12672,56693312
12672,192161680
12672,87010695
12672,115627208
12672,33001450
12672,87000048
12672,180852842
12672,157468943
12672,195660523
12672,87937691
12672,66573446
12672,67224380
12672,169462833
12672,67447949
12672,67548308
12672,12958900
12672,114789092
12672,115746316
12672,13095435
12672,82916469
12672,102734377
12672,157071657
12672,160488942
12672,23986332
12672,117212096
12672,145778064
12672,53521138
12672,169985446
12672,149153222
12672,35311818
12672,115745987
12672,100168230
12672,190708197
12672,178226575
12672,114403492
12672,115746836
12672,174812503
12672,104805419
12672,174515891
12672,152759122
12672,19512189
12672,169267453
12672,161266577
12672,115746451
12672,187186472
12672,165043799
12672,195660520
12672,177813851
12672,273701343
12672,273656076
12672,222662600
12672,252564236
12672,273475921
12672,273363806
12672,262083494
12672,248845069
12672,272446491
12672,272944721
12672,270975205
12672,263049151
12672,273555472
12672,270247682
12672,274869962
12672,270869112
12672,200998694
12672,248823392
12672,220677323
12672,273947683
12672,274030197
12672,274032079
12672,262803709
12672,273643745
12672,248241244
12672,273668273
12672,273551825
12672,274577849
12672,272392885
12672,262082705
12672,274180421
12672,215217608
12672,252131385
12672,250104884
12672,262084482
12672,273124633
12672,274872946
12672,19606283
12672,270708582
12672,187216557
12672,200844639
12672,74866022
12672,206907391
12672,274801799
12672,273457720
12672,270249612
12672,274877316
12672,274751268
12672,248836451
12672,271386619
12672,188671359
12672,274682895
12672,272967154
12672,272945204
12672,273655790
12672,274173470
12672,262084689
12672,248865313
12672,272961772
12672,273190593
12672,273604740
12672,262822431
12672,262568208
12672,274025044
12672,273653821
12672,208440428
12672,273603501
12672,274030056
12672,270759316
12672,273960298
12672,205506582
12672,274647062
12672,111954198
12672,272587446
12672,273428460
12672,271300590
12672,272911781
12672,262084605
12672,248834155
12672,273423212
12672,274565589
12672,220683274
12672,273180337
12672,178761094
12672,274909564
12672,274908843
12672,161344129
12672,207377803
12672,208286638
12672,263029608
12672,217339939
12672,101138422
12672,143183383
12672,274931583
12672,198930302
12672,274588377
12672,274759882
12672,274759795
12672,221225607
12672,274090985
12672,263577385
12672,273289275
12672,274364709
12672,271362945
12672,271063910
12672,248861786
12672,273104697
12672,141376150
12672,274025565
12672,271739203
12672,270248487
12672,272945137
12672,248864697
12672,273378421
12672,273675949
12672,222662899
12672,249722048
12672,177562829
12672,116723176
12672,270503453
12672,272391385
12672,274031500
12672,274029094
12672,274030290
12672,243037642
12672,209866516
12672,272461169
12672,274096083
12672,271059042
12672,273190194
12672,253689567
12672,248863357
12672,271436646
12672,270235186
12672,206639648
12672,273683947
12672,273274857
12672,252801060
12672,273025660
12672,248838054
12672,272192214
12672,273379572
12672,248840668
12672,270954207
12672,262084556
12672,188666277
12672,143144589
12672,216354019
12672,205782739
12672,270458462
12672,274921160
12672,274921264
12672,270098854
12672,64246103
12672,145680966
12672,274028972
12672,200816657
12672,274801723
12672,220670406
12672,208684990
12672,253323986
12672,273210864
12672,257868576
12672,247754766
12672,272966891
12672,248822825
12672,274746056
12672,273297688
12672,274192913
12672,262084762
12672,273330019
12672,273906325
12672,274392645
12672,274451831
12672,252563192
12672,272129252
12672,252254086
12672,220684346
12672,273326276
12672,273707879
12672,274742535
12672,273657446
12672,70052318
12672,273397447
