category_id,username,brand_name,shop_id,creation_time,shop_logo_url,userid,follower_count,total_avg_star,item_count,rating_normal,rating_bad,rating_good,response_time,ctime
11035478,adidasofficialstore,Adidas Official Store,71009635,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/3a7da458d20218cfb0db50b7c6377812,71011096,1354796,4.825682,8998,1708,1820,74779,59,1527146301
11035478,decathlon_vietnam,Decathlon,272527398,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/acf3a5d55a6d37868e08bc1ef89ed1e0,272531715,496801,4.891594,2956,1430,457,75250,8621,1591704039
11035478,mia.vn.official,Mia,127795792,2021-07-19 05:11:51,https://down-vn.img.susercontent.com/file/6108e13305cd35e13f7040b6eff4e8d4,127797616,446957,4.907477,112,277,95,17140,5801,1550713382
11035478,mixsport.official,Mixsport Official Store,466532275,2023-05-31 09:58:30,https://down-vn.img.susercontent.com/file/vn-50009109-f508668b4fa6cf782cf39fc29894d926,466551852,6630,4.886168,55,92,33,5060,7303,1623644884
11035478,phiten_officialstore,Phiten Official Store,233341099,2021-07-05 05:27:34,https://down-vn.img.susercontent.com/file/dc6d2d45a37405d27cef497393aa7885,233345955,49127,4.935323,152,0,2,209,4253,1583374601
11035478,supersportsvn,SuperSports,82611496,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/3e2a301b801eb68c4a803f3ae2eb1cb7,82612973,593968,4.805028,13188,888,762,31388,11470,1533292247
11035478,sp.btw2,Vicero,40342563,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/9aa559ca88f7f86d6dfcb669552acfbf,40343949,1296222,4.854685,241,12329,5215,460100,5956,1508990028
